ev_id,station_id,arrival_time,departure_deadline,battery_capacity_kWh,initial_soc,target_soc,max_charging_power_kW,energy_required_kWh,minimum_charging_time_h,flexibility_buffer_h,scenario
EV_f18b20e0,ST018,2025-04-01 19:06:30,2025-04-02 03:38:00,78.53,13.3,94.64,7,63.88,9.13,-0.6,INFEASIBLE
EV_63cd3e5b,ST010,2025-04-01 19:07:29,2025-04-01 21:59:29,72.48,6.96,98.93,22,66.66,3.03,-0.16,INFEASIBLE
EV_0017ec93,ST009,2025-04-01 19:08:10,2025-04-02 07:25:23,96.46,5.01,98.04,7,89.73,12.82,-0.53,INFEASIBLE
EV_0b2f436b,ST007,2025-04-01 19:09:18,2025-04-02 04:36:09,96.65,15.42,85.42,7,67.66,9.67,-0.22,INFEASIBLE
EV_631ef160,ST007,2025-04-01 19:09:18,2025-04-01 21:35:02,83.1,16.62,94.74,22,64.92,2.95,-0.52,INFEASIBLE
EV_226690c1,ST017,2025-04-01 19:10:18,2025-04-01 23:09:45,73.18,19.94,83.88,11,46.78,4.25,-0.26,INFEASIBLE
EV_98780155,ST020,2025-04-01 19:10:53,2025-04-01 20:53:17,70.1,19.31,94.22,22,52.52,2.39,-0.68,INFEASIBLE
EV_b7a6416b,ST019,2025-04-01 19:11:10,2025-04-02 04:02:32,84.7,13.13,91.91,7,66.72,9.53,-0.68,INFEASIBLE
EV_3927128c,ST004,2025-04-01 19:11:19,2025-04-02 00:51:34,88.51,13.97,85.98,11,63.74,5.79,-0.12,INFEASIBLE
EV_5f720030,ST016,2025-04-01 19:12:01,2025-04-02 05:32:27,87.22,13.42,97.97,7,73.74,10.53,-0.19,INFEASIBLE
EV_13fb82ff,ST016,2025-04-01 19:12:43,2025-04-01 21:11:05,80.18,17.67,94.45,22,61.56,2.8,-0.83,INFEASIBLE
EV_eb43cc9b,ST018,2025-04-01 19:12:58,2025-04-01 22:54:15,77.43,19.44,82.36,11,48.72,4.43,-0.74,INFEASIBLE
EV_98a132f5,ST009,2025-04-01 19:13:10,2025-04-02 02:59:15,73.9,5.58,83.79,7,57.79,8.26,-0.49,INFEASIBLE
EV_b0b1d37d,ST009,2025-04-01 19:13:15,2025-04-01 19:56:26,71.34,19.56,84.32,50,46.19,0.92,-0.2,INFEASIBLE
EV_96ae6ad3,ST009,2025-04-01 19:13:26,2025-04-01 20:05:24,91.21,9.11,80.04,50,64.7,1.29,-0.43,INFEASIBLE
EV_4fa77996,ST002,2025-04-01 19:14:48,2025-04-02 03:14:03,78.7,15.89,87.94,7,56.71,8.1,-0.11,INFEASIBLE
EV_f3be58f0,ST015,2025-04-01 19:15:23,2025-04-02 03:24:09,86.77,14.68,88.13,7,63.74,9.11,-0.96,INFEASIBLE
EV_0b332822,ST015,2025-04-01 19:15:37,2025-04-01 21:16:25,71.71,9.49,92.09,22,59.23,2.69,-0.68,INFEASIBLE
EV_d7d2d9bc,ST009,2025-04-01 19:15:53,2025-04-02 04:33:02,89.4,5.16,81.06,7,67.85,9.69,-0.41,INFEASIBLE
EV_9c846d0d,ST005,2025-04-01 19:16:05,2025-04-01 21:30:25,88.73,7.17,84.02,22,68.19,3.1,-0.86,INFEASIBLE
EV_9daaa812,ST001,2025-04-01 19:16:09,2025-04-02 05:25:18,99.28,13.49,86.22,7,72.21,10.32,-0.16,INFEASIBLE
EV_cb121d88,ST002,2025-04-01 19:16:17,2025-04-02 04:43:37,85.67,8.09,88.05,7,68.5,9.79,-0.33,INFEASIBLE
EV_02926726,ST012,2025-04-01 19:16:27,2025-04-02 01:13:06,85.68,14.02,95.56,11,69.86,6.35,-0.41,INFEASIBLE
EV_533decb3,ST007,2025-04-01 19:17:40,2025-04-02 04:30:11,81.52,5.85,90.31,7,68.85,9.84,-0.63,INFEASIBLE
EV_a3609ce6,ST001,2025-04-01 19:18:28,2025-04-02 05:05:50,98.32,19.25,94.29,7,73.78,10.54,-0.75,INFEASIBLE
EV_1b7367b4,ST005,2025-04-01 19:18:35,2025-04-02 03:12:30,70.74,10.19,90.51,7,56.82,8.12,-0.22,INFEASIBLE
EV_0ae40592,ST007,2025-04-01 19:18:46,2025-04-02 01:54:19,96.13,18.02,96.24,11,75.19,6.84,-0.24,INFEASIBLE
EV_9b1c9fbf,ST004,2025-04-01 19:19:23,2025-04-01 22:23:27,99.06,14.6,92.3,22,76.97,3.5,-0.43,INFEASIBLE
EV_aa628989,ST006,2025-04-01 19:20:18,2025-04-02 00:21:02,83.62,12.06,89.7,11,64.93,5.9,-0.89,INFEASIBLE
EV_ad2ea459,ST002,2025-04-01 19:21:05,2025-04-01 19:46:08,98.37,14.01,83.55,50,68.41,1.37,-0.95,INFEASIBLE
EV_3be8737a,ST002,2025-04-01 19:22:00,2025-04-02 02:45:04,75.19,6.33,82.12,7,56.98,8.14,-0.76,INFEASIBLE
EV_ae3dbd91,ST011,2025-04-01 19:22:51,2025-04-02 00:01:35,88.82,16.04,85.74,11,61.91,5.63,-0.98,INFEASIBLE
EV_218cdbf2,ST012,2025-04-01 19:23:09,2025-04-02 02:15:59,95.37,5.35,86.04,11,76.96,7.0,-0.12,INFEASIBLE
EV_dbef0da2,ST019,2025-04-01 19:23:09,2025-04-02 05:19:58,86.52,11.2,97.11,7,74.32,10.62,-0.67,INFEASIBLE
EV_a215dfe2,ST019,2025-04-01 19:24:00,2025-04-02 01:46:38,91.41,11.55,97.87,11,78.91,7.17,-0.8,INFEASIBLE
EV_ff4a4964,ST019,2025-04-01 19:24:42,2025-04-01 22:20:38,99.84,6.89,83.89,22,76.87,3.49,-0.56,INFEASIBLE
EV_122d8547,ST010,2025-04-01 19:25:35,2025-04-02 05:23:26,96.31,14.95,94.1,7,76.23,10.89,-0.93,INFEASIBLE
EV_0a598e1f,ST017,2025-04-01 19:25:37,2025-04-02 03:16:32,83.23,5.85,80.05,7,61.75,8.82,-0.97,INFEASIBLE
EV_395af6a8,ST008,2025-04-01 19:25:44,2025-04-01 22:23:54,97.2,11.99,94.93,22,80.62,3.66,-0.7,INFEASIBLE
EV_5fb27869,ST010,2025-04-01 19:27:31,2025-04-02 03:07:35,75.54,6.31,83.37,7,58.21,8.32,-0.65,INFEASIBLE
EV_3cb4b472,ST010,2025-04-01 19:27:51,2025-04-02 00:12:49,75.65,19.75,92.76,11,55.24,5.02,-0.27,INFEASIBLE
EV_f424493a,ST020,2025-04-01 19:27:52,2025-04-01 21:54:55,97.71,12.98,87.31,22,72.63,3.3,-0.85,INFEASIBLE
EV_e50fc28a,ST015,2025-04-01 19:28:04,2025-04-01 21:51:11,80.83,18.13,93.75,22,61.13,2.78,-0.39,INFEASIBLE
EV_3993f94e,ST009,2025-04-01 19:28:10,2025-04-02 05:09:06,93.76,14.04,93.67,7,74.66,10.67,-0.98,INFEASIBLE
EV_8cc635ec,ST003,2025-04-01 19:28:23,2025-04-02 01:22:52,85.29,5.96,84.64,11,67.11,6.1,-0.19,INFEASIBLE
EV_6fcb5dce,ST007,2025-04-01 19:28:58,2025-04-01 22:00:25,83.02,19.1,92.89,22,61.26,2.78,-0.26,INFEASIBLE
EV_aef8b712,ST007,2025-04-01 19:29:40,2025-04-01 22:09:51,91.3,9.68,84.91,22,68.69,3.12,-0.45,INFEASIBLE
EV_d4659a60,ST006,2025-04-01 19:29:49,2025-04-02 03:23:36,82.62,14.12,86.55,7,59.85,8.55,-0.65,INFEASIBLE
EV_7c0c691b,ST016,2025-04-01 19:29:55,2025-04-02 01:27:08,94.37,19.65,98.15,11,74.08,6.73,-0.78,INFEASIBLE
EV_7e90e7bf,ST019,2025-04-01 19:31:01,2025-04-01 21:45:53,71.01,7.64,99.9,22,65.51,2.98,-0.73,INFEASIBLE
EV_299d7e24,ST013,2025-04-01 19:31:29,2025-04-02 01:43:04,82.25,9.11,95.52,11,71.07,6.46,-0.27,INFEASIBLE
EV_16c60002,ST011,2025-04-01 19:31:33,2025-04-02 03:31:26,91.45,14.23,80.34,7,60.46,8.64,-0.64,INFEASIBLE
EV_7716e5f3,ST017,2025-04-01 19:31:46,2025-04-02 01:18:34,80.05,14.75,98.64,11,67.15,6.1,-0.32,INFEASIBLE
EV_0a22e14f,ST016,2025-04-01 19:33:34,2025-04-02 04:35:10,88.01,8.21,86.61,7,69.0,9.86,-0.83,INFEASIBLE
EV_86b47357,ST015,2025-04-01 19:33:38,2025-04-02 05:20:38,88.17,12.22,95.8,7,73.7,10.53,-0.74,INFEASIBLE
EV_952b311f,ST018,2025-04-01 19:34:18,2025-04-02 05:33:23,91.63,17.26,94.93,7,71.17,10.17,-0.18,INFEASIBLE
EV_780e0347,ST002,2025-04-01 19:35:12,2025-04-02 03:16:23,78.3,14.64,87.11,7,56.75,8.11,-0.42,INFEASIBLE
EV_efe26b81,ST009,2025-04-01 19:36:24,2025-04-01 20:58:01,96.38,12.77,97.79,50,81.95,1.64,-0.28,INFEASIBLE
EV_b0c2c14b,ST015,2025-04-01 19:36:31,2025-04-02 01:09:00,76.0,5.71,98.5,11,70.53,6.41,-0.87,INFEASIBLE
EV_3716fd4e,ST011,2025-04-01 19:37:04,2025-04-02 05:41:25,80.12,5.84,97.4,7,73.35,10.48,-0.41,INFEASIBLE
EV_91a5500b,ST020,2025-04-01 19:37:13,2025-04-01 22:12:43,72.01,14.92,98.51,22,60.19,2.74,-0.14,INFEASIBLE
EV_d043940a,ST012,2025-04-01 19:38:05,2025-04-01 21:11:11,70.57,6.31,82.03,22,53.44,2.43,-0.88,INFEASIBLE
EV_c97126b8,ST010,2025-04-01 19:38:25,2025-04-02 03:39:43,75.26,13.88,95.4,7,61.35,8.76,-0.74,INFEASIBLE
EV_3cee0a9b,ST005,2025-04-01 19:38:30,2025-04-02 01:46:32,97.63,13.07,85.15,11,70.37,6.4,-0.26,INFEASIBLE
EV_142dd8cc,ST006,2025-04-01 19:38:32,2025-04-02 03:50:29,87.46,12.64,83.55,7,62.01,8.86,-0.66,INFEASIBLE
EV_b312e11c,ST016,2025-04-01 19:38:32,2025-04-02 00:57:18,79.83,16.79,93.25,11,61.04,5.55,-0.24,INFEASIBLE
EV_c2a56874,ST014,2025-04-01 19:38:53,2025-04-02 04:25:52,80.02,6.67,84.45,7,62.24,8.89,-0.11,INFEASIBLE
EV_7c5f48a5,ST003,2025-04-01 19:39:39,2025-04-02 00:54:35,76.52,5.46,89.35,11,64.2,5.84,-0.59,INFEASIBLE
EV_8d61bdd6,ST017,2025-04-01 19:40:09,2025-04-02 03:13:48,85.74,17.2,81.63,7,55.24,7.89,-0.33,INFEASIBLE
EV_f40b4342,ST005,2025-04-01 19:40:34,2025-04-02 04:07:49,74.82,8.98,89.29,7,60.09,8.58,-0.13,INFEASIBLE
EV_89123921,ST003,2025-04-01 19:40:43,2025-04-02 04:12:00,77.44,14.81,96.87,7,63.54,9.08,-0.56,INFEASIBLE
EV_1cfc6a39,ST004,2025-04-01 19:40:57,2025-04-02 01:19:03,96.12,11.16,85.77,11,71.71,6.52,-0.88,INFEASIBLE
EV_6ca5c86d,ST015,2025-04-01 19:40:59,2025-04-02 01:13:30,70.8,8.63,99.25,11,64.16,5.83,-0.29,INFEASIBLE
EV_0081581c,ST002,2025-04-01 19:41:25,2025-04-02 05:15:13,92.84,8.98,82.06,7,67.85,9.69,-0.13,INFEASIBLE
EV_00f2a62e,ST005,2025-04-01 19:41:57,2025-04-02 05:56:44,93.24,9.56,89.1,7,74.16,10.59,-0.35,INFEASIBLE
EV_f03ba069,ST005,2025-04-01 19:42:06,2025-04-02 01:19:01,99.1,8.94,81.96,11,72.37,6.58,-0.96,INFEASIBLE
EV_935fab3b,ST002,2025-04-01 19:42:16,2025-04-01 21:24:46,77.46,10.8,87.26,22,59.22,2.69,-0.98,INFEASIBLE
EV_b6919be3,ST009,2025-04-01 19:42:58,2025-04-02 04:54:22,94.12,19.17,89.87,7,66.54,9.51,-0.32,INFEASIBLE
EV_dc685d3b,ST002,2025-04-01 19:43:04,2025-04-01 20:36:50,93.41,19.17,97.65,50,73.3,1.47,-0.57,INFEASIBLE
EV_a1066cde,ST017,2025-04-01 19:43:24,2025-04-01 23:02:53,71.12,18.75,80.43,11,43.87,3.99,-0.66,INFEASIBLE
EV_e8d230b2,ST020,2025-04-01 19:43:40,2025-04-01 20:46:42,90.63,12.61,82.95,50,63.75,1.28,-0.22,INFEASIBLE
EV_9b4b06b5,ST020,2025-04-01 19:44:21,2025-04-02 00:39:16,93.17,14.98,83.16,11,63.53,5.78,-0.86,INFEASIBLE
EV_c3d9c7d3,ST016,2025-04-01 19:44:33,2025-04-01 22:28:57,80.93,9.85,90.97,22,65.66,2.98,-0.24,INFEASIBLE
EV_fc22ce58,ST017,2025-04-01 19:45:01,2025-04-02 01:01:34,76.72,15.0,98.5,11,64.06,5.82,-0.55,INFEASIBLE
EV_69fe1176,ST004,2025-04-01 19:45:19,2025-04-02 02:54:47,93.78,11.76,97.98,11,80.86,7.35,-0.19,INFEASIBLE
EV_2e284c49,ST013,2025-04-01 19:45:24,2025-04-02 00:21:40,90.52,18.96,84.12,11,58.99,5.36,-0.76,INFEASIBLE
EV_30461fc6,ST017,2025-04-01 19:45:24,2025-04-02 00:33:35,76.38,14.43,97.68,11,63.58,5.78,-0.98,INFEASIBLE
EV_ebf46ff9,ST007,2025-04-01 19:45:43,2025-04-01 20:35:22,88.17,8.36,99.04,50,79.94,1.6,-0.77,INFEASIBLE
EV_405645ba,ST008,2025-04-01 19:46:15,2025-04-02 00:53:30,87.98,19.41,95.39,11,66.84,6.08,-0.96,INFEASIBLE
EV_935b5d89,ST015,2025-04-01 19:46:46,2025-04-02 05:18:11,87.63,6.12,87.54,7,71.35,10.19,-0.67,INFEASIBLE
EV_e4a68322,ST018,2025-04-01 19:46:51,2025-04-02 05:31:39,89.78,17.8,94.88,7,69.2,9.89,-0.14,INFEASIBLE
EV_04c9c795,ST015,2025-04-01 19:46:58,2025-04-02 05:24:33,81.05,13.17,99.07,7,69.62,9.95,-0.32,INFEASIBLE
EV_6fd42448,ST005,2025-04-01 19:47:11,2025-04-02 02:19:56,93.54,17.13,95.52,11,73.32,6.67,-0.12,INFEASIBLE
EV_2fbfe142,ST020,2025-04-01 19:47:13,2025-04-02 05:55:45,98.0,11.32,88.69,7,75.82,10.83,-0.69,INFEASIBLE
EV_4c3b646d,ST014,2025-04-01 19:47:26,2025-04-02 04:22:28,71.82,6.77,94.56,7,63.05,9.01,-0.42,INFEASIBLE
EV_9017b85c,ST001,2025-04-01 19:47:37,2025-04-02 02:53:11,91.72,5.35,93.48,11,80.84,7.35,-0.26,INFEASIBLE
EV_06da6cd0,ST001,2025-04-01 19:48:58,2025-04-01 20:25:55,73.08,19.69,99.12,50,58.05,1.16,-0.55,INFEASIBLE
EV_005b9eed,ST010,2025-04-01 19:49:52,2025-04-02 00:32:29,70.84,18.22,95.74,11,54.92,4.99,-0.28,INFEASIBLE
EV_e6477e85,ST009,2025-04-01 19:50:12,2025-04-02 01:39:05,98.83,13.87,87.43,11,72.7,6.61,-0.79,INFEASIBLE
EV_7c5fcdc4,ST010,2025-04-01 19:50:37,2025-04-02 03:22:48,84.73,19.47,88.59,7,58.56,8.37,-0.83,INFEASIBLE
EV_6dc34744,ST019,2025-04-01 19:51:41,2025-04-02 00:59:58,93.7,16.25,80.25,11,59.97,5.45,-0.31,INFEASIBLE
EV_33d53199,ST008,2025-04-01 19:52:00,2025-04-02 04:08:43,72.44,14.95,96.04,7,58.74,8.39,-0.11,INFEASIBLE
EV_6fae60aa,ST011,2025-04-01 19:52:03,2025-04-02 00:01:09,72.6,18.58,92.8,11,53.89,4.9,-0.75,INFEASIBLE
EV_0bf5a210,ST020,2025-04-01 19:52:47,2025-04-02 03:58:01,74.04,15.21,96.49,7,60.18,8.6,-0.51,INFEASIBLE
EV_0bafc4c2,ST019,2025-04-01 19:53:01,2025-04-02 05:08:45,79.98,11.94,95.57,7,66.89,9.56,-0.29,INFEASIBLE
EV_305ce8f6,ST007,2025-04-01 19:53:20,2025-04-02 03:01:16,76.42,17.78,90.65,7,55.68,7.95,-0.82,INFEASIBLE
EV_2e9b839e,ST020,2025-04-01 19:53:28,2025-04-02 02:52:09,74.2,9.63,80.92,7,52.89,7.56,-0.58,INFEASIBLE
EV_cc6ba250,ST004,2025-04-01 19:54:05,2025-04-02 02:44:26,88.38,19.36,80.51,7,54.04,7.72,-0.88,INFEASIBLE
EV_276f9860,ST007,2025-04-01 19:54:11,2025-04-02 01:46:02,89.2,13.71,90.0,11,68.06,6.19,-0.32,INFEASIBLE
EV_0262b28a,ST010,2025-04-01 19:54:53,2025-04-02 01:20:16,76.83,14.68,95.12,11,61.8,5.62,-0.19,INFEASIBLE
EV_b450e6f5,ST010,2025-04-01 19:55:02,2025-04-01 22:05:45,74.57,14.65,99.89,22,63.56,2.89,-0.71,INFEASIBLE
EV_30b352d3,ST007,2025-04-01 19:55:47,2025-04-02 06:26:53,90.91,5.57,92.15,7,78.71,11.24,-0.73,INFEASIBLE
EV_99a69509,ST002,2025-04-01 19:55:54,2025-04-02 03:39:33,85.39,14.08,82.42,7,58.36,8.34,-0.61,INFEASIBLE
EV_4c3395b0,ST006,2025-04-01 19:56:16,2025-04-01 22:00:26,94.22,12.11,81.63,22,65.5,2.98,-0.91,INFEASIBLE
EV_2b605868,ST011,2025-04-01 19:56:18,2025-04-02 01:58:41,86.14,12.7,94.74,11,70.67,6.42,-0.38,INFEASIBLE
EV_fd689891,ST006,2025-04-01 19:58:09,2025-04-02 01:28:50,88.01,11.25,92.28,11,71.31,6.48,-0.97,INFEASIBLE
EV_a3d8927b,ST019,2025-04-01 19:59:07,2025-04-02 01:08:31,86.48,6.9,81.94,11,64.89,5.9,-0.74,INFEASIBLE
EV_3550f7e7,ST005,2025-04-01 19:59:29,2025-04-01 22:25:02,91.56,14.32,87.3,22,66.82,3.04,-0.61,INFEASIBLE
EV_2d4c0484,ST008,2025-04-01 20:15:46,2025-04-02 04:19:11,70.8,10.96,96.45,7,60.52,8.65,-0.59,INFEASIBLE
EV_0e7dc338,ST009,2025-04-01 20:33:47,2025-04-02 01:32:06,76.92,8.51,86.3,11,59.83,5.44,-0.47,INFEASIBLE
EV_63eb8c33,ST010,2025-04-01 21:00:27,2025-04-02 02:10:27,84.1,12.48,86.93,11,62.62,5.69,-0.53,INFEASIBLE
EV_ccb0ab33,ST019,2025-04-01 21:07:47,2025-04-02 08:10:55,91.06,11.04,98.41,7,79.55,11.36,-0.31,INFEASIBLE
EV_1e773d1a,ST011,2025-04-01 21:12:46,2025-04-01 23:43:27,74.44,12.14,94.34,22,61.19,2.78,-0.27,INFEASIBLE
EV_46102475,ST012,2025-04-01 21:26:17,2025-04-02 06:45:24,82.98,12.14,98.12,7,71.34,10.19,-0.87,INFEASIBLE
EV_169706dc,ST012,2025-04-01 22:13:07,2025-04-02 01:31:37,96.01,9.54,91.56,22,78.74,3.58,-0.27,INFEASIBLE
EV_c44771c4,ST009,2025-04-01 22:16:11,2025-04-02 07:08:11,84.76,5.1,81.13,7,64.44,9.21,-0.34,INFEASIBLE
EV_35bedcb1,ST014,2025-04-01 22:20:28,2025-04-02 03:16:49,82.15,7.59,82.46,11,61.5,5.59,-0.65,INFEASIBLE
EV_82ea63f5,ST018,2025-04-01 22:43:55,2025-04-02 00:43:55,70.74,12.21,93.31,22,57.37,2.61,-0.61,INFEASIBLE
EV_ce7e907c,ST019,2025-04-01 22:55:02,2025-04-02 09:55:51,92.76,11.46,98.58,7,80.81,11.54,-0.53,INFEASIBLE
EV_052551c9,ST008,2025-04-01 23:00:35,2025-04-02 07:18:18,90.53,14.37,83.45,7,62.54,8.93,-0.64,INFEASIBLE
EV_3db101dd,ST005,2025-04-01 23:03:55,2025-04-02 00:37:02,94.34,5.03,97.06,50,86.82,1.74,-0.18,INFEASIBLE
EV_679ad21d,ST014,2025-04-01 23:22:49,2025-04-01 23:53:08,84.76,6.27,86.07,50,67.64,1.35,-0.85,INFEASIBLE
EV_238436e1,ST014,2025-04-01 23:40:19,2025-04-02 01:46:44,71.76,9.93,94.63,22,60.78,2.76,-0.66,INFEASIBLE
