ev_id,station_id,arrival_time,departure_deadline,battery_capacity_kWh,initial_soc,target_soc,max_charging_power_kW,energy_required_kWh,minimum_charging_time_h,flexibility_buffer_h,scenario
EV_0755c869,ST006,2025-04-01 19:03:41,2025-04-02 00:10:22,82.59,19.31,85.56,11,54.72,4.97,0.14,TIGHT_DEADLINE
EV_5728de20,ST018,2025-04-01 19:04:16,2025-04-01 23:47:26,51.31,31.85,93.51,7,31.64,4.52,0.2,TIGHT_DEADLINE
EV_c053fac4,ST015,2025-04-01 19:05:35,2025-04-02 02:02:46,89.21,39.06,93.02,7,48.14,6.88,0.08,TIGHT_DEADLINE
EV_397176e5,ST012,2025-04-01 19:07:33,2025-04-01 21:47:04,94.27,21.6,80.26,22,55.29,2.51,0.15,TIGHT_DEADLINE
EV_1543cea9,ST005,2025-04-01 19:07:49,2025-04-01 20:58:00,34.74,29.62,86.19,11,19.65,1.79,0.05,TIGHT_DEADLINE
EV_d98c8e23,ST007,2025-04-01 19:08:00,2025-04-01 20:39:54,89.06,27.46,92.41,50,57.85,1.16,0.37,TIGHT_DEADLINE
EV_04b5cb56,ST007,2025-04-01 19:08:40,2025-04-01 20:57:04,96.46,17.81,91.12,50,70.71,1.41,0.39,TIGHT_DEADLINE
EV_dd0732b4,ST008,2025-04-01 19:08:55,2025-04-01 23:23:07,69.35,55.12,95.43,7,27.96,3.99,0.24,TIGHT_DEADLINE
EV_3756eb2a,ST010,2025-04-01 19:08:57,2025-04-01 21:29:26,60.84,48.6,87.35,11,23.58,2.14,0.2,TIGHT_DEADLINE
EV_9688143c,ST019,2025-04-01 19:09:23,2025-04-02 00:40:23,53.1,15.46,84.63,7,36.73,5.25,0.27,TIGHT_DEADLINE
EV_5f3ab020,ST018,2025-04-01 19:09:35,2025-04-01 22:17:07,51.06,22.2,81.89,11,30.48,2.77,0.36,TIGHT_DEADLINE
EV_a4317f7a,ST015,2025-04-01 19:09:40,2025-04-01 21:03:48,44.88,16.61,90.48,22,33.16,1.51,0.39,TIGHT_DEADLINE
EV_4400424f,ST006,2025-04-01 19:09:58,2025-04-02 04:10:58,71.15,12.36,96.67,7,59.99,8.57,0.45,TIGHT_DEADLINE
EV_c7e5e791,ST016,2025-04-01 19:10:13,2025-04-01 20:58:06,92.51,24.67,95.88,50,65.88,1.32,0.48,TIGHT_DEADLINE
EV_d80210bc,ST009,2025-04-01 19:11:26,2025-04-01 20:42:29,47.57,47.44,81.58,11,16.24,1.48,0.04,TIGHT_DEADLINE
EV_f606b360,ST019,2025-04-01 19:11:31,2025-04-01 23:08:22,98.28,11.59,96.33,22,83.29,3.79,0.16,TIGHT_DEADLINE
EV_5827daf0,ST014,2025-04-01 19:12:03,2025-04-01 21:51:04,46.76,32.48,91.08,11,27.4,2.49,0.16,TIGHT_DEADLINE
EV_686c2866,ST003,2025-04-01 19:12:09,2025-04-01 22:13:40,32.77,36.48,94.46,7,19.0,2.71,0.31,TIGHT_DEADLINE
EV_097e19e0,ST011,2025-04-01 19:13:02,2025-04-02 00:13:30,75.7,51.9,97.96,7,34.86,4.98,0.03,TIGHT_DEADLINE
EV_574b1dd0,ST009,2025-04-01 19:13:44,2025-04-01 23:24:45,96.01,41.43,86.72,11,43.49,3.95,0.23,TIGHT_DEADLINE
EV_7da52e0d,ST005,2025-04-01 19:14:06,2025-04-01 20:46:00,45.21,25.31,90.9,22,29.65,1.35,0.18,TIGHT_DEADLINE
EV_cccdd698,ST012,2025-04-01 19:14:29,2025-04-01 22:08:17,49.9,47.35,87.58,7,20.08,2.87,0.03,TIGHT_DEADLINE
EV_fa576798,ST004,2025-04-01 19:14:32,2025-04-02 00:54:42,64.35,40.14,99.82,7,38.41,5.49,0.18,TIGHT_DEADLINE
EV_8e7bcc00,ST005,2025-04-01 19:15:06,2025-04-01 23:01:02,94.33,12.26,92.85,22,76.02,3.46,0.31,TIGHT_DEADLINE
EV_a65336ae,ST018,2025-04-01 19:15:09,2025-04-01 21:43:07,39.7,56.12,93.11,7,14.69,2.1,0.37,TIGHT_DEADLINE
EV_72801cc4,ST020,2025-04-01 19:15:13,2025-04-02 02:58:49,85.18,23.87,83.52,7,50.8,7.26,0.47,TIGHT_DEADLINE
EV_8063d334,ST010,2025-04-01 19:15:15,2025-04-02 00:11:57,59.38,34.45,86.94,7,31.17,4.45,0.49,TIGHT_DEADLINE
EV_aed9ed9e,ST009,2025-04-01 19:15:17,2025-04-01 21:58:04,63.84,10.35,94.79,22,53.9,2.45,0.26,TIGHT_DEADLINE
EV_cdb0ecf8,ST016,2025-04-01 19:16:14,2025-04-02 04:46:29,94.85,10.89,80.11,7,65.66,9.38,0.12,TIGHT_DEADLINE
EV_5ee7ae56,ST005,2025-04-01 19:16:37,2025-04-01 22:17:23,44.02,57.93,99.89,7,18.47,2.64,0.37,TIGHT_DEADLINE
EV_1c911ab4,ST019,2025-04-01 19:17:10,2025-04-01 20:33:50,38.28,48.13,82.59,11,13.19,1.2,0.08,TIGHT_DEADLINE
EV_62319f25,ST001,2025-04-01 19:17:13,2025-04-01 22:06:55,75.4,50.16,90.31,11,30.27,2.75,0.08,TIGHT_DEADLINE
EV_a2aeab2f,ST008,2025-04-01 19:17:18,2025-04-01 21:02:23,38.0,54.72,84.95,7,11.49,1.64,0.11,TIGHT_DEADLINE
EV_4aee9605,ST002,2025-04-01 19:18:24,2025-04-02 00:10:54,65.66,44.05,95.61,7,33.85,4.84,0.04,TIGHT_DEADLINE
EV_0f3bdb9e,ST016,2025-04-01 19:20:10,2025-04-02 01:32:41,90.37,46.45,92.28,7,41.42,5.92,0.29,TIGHT_DEADLINE
EV_a1c2e31f,ST002,2025-04-01 19:21:52,2025-04-01 21:00:59,37.96,13.07,98.61,22,32.48,1.48,0.18,TIGHT_DEADLINE
EV_a739c968,ST020,2025-04-01 19:22:13,2025-04-01 23:01:26,48.05,37.24,83.68,7,22.32,3.19,0.47,TIGHT_DEADLINE
EV_4719a415,ST005,2025-04-01 19:23:04,2025-04-02 00:37:02,59.04,36.33,95.71,7,35.06,5.01,0.22,TIGHT_DEADLINE
EV_89e8ad3f,ST016,2025-04-01 19:23:51,2025-04-01 22:35:15,77.63,52.62,92.62,11,31.05,2.82,0.37,TIGHT_DEADLINE
EV_1a8aba8c,ST015,2025-04-01 19:24:01,2025-04-01 21:49:02,60.46,11.83,92.97,22,49.05,2.23,0.19,TIGHT_DEADLINE
EV_99f6d707,ST003,2025-04-01 19:24:34,2025-04-02 01:17:27,85.42,33.74,80.98,7,40.36,5.77,0.12,TIGHT_DEADLINE
EV_fccfac90,ST015,2025-04-01 19:25:35,2025-04-01 22:31:47,33.67,32.86,93.45,7,20.4,2.91,0.19,TIGHT_DEADLINE
EV_77d1049a,ST008,2025-04-01 19:25:37,2025-04-01 20:24:21,37.78,19.27,93.59,50,28.08,0.56,0.42,TIGHT_DEADLINE
EV_76e0d084,ST014,2025-04-01 19:25:37,2025-04-01 21:26:45,65.74,54.61,85.43,11,20.26,1.84,0.18,TIGHT_DEADLINE
EV_f0cdf94d,ST005,2025-04-01 19:25:54,2025-04-01 20:59:48,48.74,30.63,99.13,22,33.39,1.52,0.05,TIGHT_DEADLINE
EV_5bfcf0a2,ST004,2025-04-01 19:26:15,2025-04-01 21:51:42,78.1,17.38,80.83,22,49.55,2.25,0.17,TIGHT_DEADLINE
EV_1afc9502,ST017,2025-04-01 19:26:28,2025-04-01 23:50:18,79.32,36.89,96.29,11,47.11,4.28,0.11,TIGHT_DEADLINE
EV_f765da02,ST013,2025-04-01 19:26:58,2025-04-02 03:46:43,95.97,32.46,93.04,7,58.14,8.31,0.02,TIGHT_DEADLINE
EV_c3d07fc5,ST015,2025-04-01 19:27:21,2025-04-01 20:46:26,47.07,50.59,94.78,22,20.8,0.95,0.37,TIGHT_DEADLINE
EV_1f147001,ST004,2025-04-01 19:27:29,2025-04-01 22:21:22,69.05,57.51,97.85,11,27.85,2.53,0.37,TIGHT_DEADLINE
EV_6dab7d41,ST017,2025-04-01 19:27:41,2025-04-01 21:19:52,51.59,24.29,84.09,22,30.85,1.4,0.47,TIGHT_DEADLINE
EV_a3b922dd,ST014,2025-04-01 19:27:55,2025-04-01 23:46:56,94.9,35.55,83.44,11,45.45,4.13,0.19,TIGHT_DEADLINE
EV_413a6471,ST012,2025-04-01 19:27:58,2025-04-02 02:06:39,61.9,10.38,84.78,7,46.05,6.58,0.07,TIGHT_DEADLINE
EV_9e246517,ST005,2025-04-01 19:28:02,2025-04-01 23:45:53,53.3,11.76,97.14,11,45.51,4.14,0.16,TIGHT_DEADLINE
EV_6533e4ce,ST019,2025-04-01 19:28:03,2025-04-01 22:35:43,60.58,58.77,89.22,7,18.45,2.64,0.49,TIGHT_DEADLINE
EV_ad6dfef0,ST013,2025-04-01 19:29:08,2025-04-02 00:37:38,82.14,28.09,94.89,11,54.86,4.99,0.15,TIGHT_DEADLINE
EV_37dd9eee,ST019,2025-04-01 19:29:32,2025-04-01 22:09:32,40.09,24.27,92.66,11,27.42,2.49,0.17,TIGHT_DEADLINE
EV_28e499a5,ST013,2025-04-01 19:30:15,2025-04-01 21:35:54,83.28,41.61,87.94,22,38.58,1.75,0.34,TIGHT_DEADLINE
EV_f219e6f9,ST008,2025-04-01 19:30:37,2025-04-01 21:38:44,30.35,37.64,83.9,7,14.04,2.01,0.13,TIGHT_DEADLINE
EV_80102d8d,ST007,2025-04-01 19:32:06,2025-04-01 22:43:08,71.15,59.81,86.4,7,18.92,2.7,0.48,TIGHT_DEADLINE
EV_c84af103,ST019,2025-04-01 19:32:34,2025-04-01 20:30:45,46.03,10.48,95.75,50,39.25,0.78,0.18,TIGHT_DEADLINE
EV_d0b44ce5,ST020,2025-04-01 19:33:03,2025-04-01 21:15:46,33.88,13.49,98.55,22,28.81,1.31,0.4,TIGHT_DEADLINE
EV_d836afd2,ST013,2025-04-01 19:33:04,2025-04-01 20:31:37,49.99,31.14,84.94,50,26.9,0.54,0.44,TIGHT_DEADLINE
EV_7319ba75,ST006,2025-04-01 19:33:18,2025-04-01 21:59:12,41.54,55.1,92.3,7,15.46,2.21,0.22,TIGHT_DEADLINE
EV_fa8e6e1e,ST010,2025-04-01 19:33:33,2025-04-02 01:03:22,60.35,25.75,84.56,7,35.49,5.07,0.43,TIGHT_DEADLINE
EV_2b75ccb5,ST006,2025-04-01 19:33:52,2025-04-01 22:51:47,81.0,56.9,83.41,7,21.48,3.07,0.23,TIGHT_DEADLINE
EV_3fb3f7ee,ST010,2025-04-01 19:34:47,2025-04-02 01:53:44,80.19,32.25,84.96,7,42.27,6.04,0.28,TIGHT_DEADLINE
EV_90c60f4f,ST010,2025-04-01 19:34:58,2025-04-01 21:54:34,70.23,33.83,98.3,22,45.28,2.06,0.27,TIGHT_DEADLINE
EV_d9abaea1,ST006,2025-04-01 19:35:24,2025-04-01 23:50:43,94.09,52.0,99.45,11,44.65,4.06,0.2,TIGHT_DEADLINE
EV_ebd6e6da,ST015,2025-04-01 19:35:33,2025-04-02 02:59:26,96.28,32.83,85.46,7,50.67,7.24,0.16,TIGHT_DEADLINE
EV_ecf684ee,ST016,2025-04-01 19:35:51,2025-04-01 21:54:27,78.08,24.89,89.14,22,50.17,2.28,0.03,TIGHT_DEADLINE
EV_8e701443,ST014,2025-04-01 19:35:55,2025-04-01 23:44:30,92.27,51.29,97.74,11,42.86,3.9,0.25,TIGHT_DEADLINE
EV_b1cfbafc,ST020,2025-04-01 19:36:22,2025-04-01 22:13:14,30.91,26.17,82.68,7,17.47,2.5,0.12,TIGHT_DEADLINE
EV_16d0d118,ST004,2025-04-01 19:36:22,2025-04-02 00:00:43,75.74,23.99,81.89,11,43.85,3.99,0.42,TIGHT_DEADLINE
EV_2163a10a,ST005,2025-04-01 19:36:51,2025-04-02 01:48:31,47.01,11.69,97.36,7,40.27,5.75,0.44,TIGHT_DEADLINE
EV_70d206e0,ST011,2025-04-01 19:37:15,2025-04-02 00:57:40,53.86,13.62,80.96,7,36.27,5.18,0.16,TIGHT_DEADLINE
EV_06453658,ST014,2025-04-01 19:37:25,2025-04-01 20:18:23,44.0,48.64,83.9,50,15.51,0.31,0.37,TIGHT_DEADLINE
EV_3f9609c9,ST017,2025-04-01 19:38:09,2025-04-02 01:29:17,61.92,38.0,99.32,7,37.96,5.42,0.43,TIGHT_DEADLINE
EV_7ea9cdbc,ST012,2025-04-01 19:38:51,2025-04-01 20:07:28,55.43,56.87,85.91,50,16.1,0.32,0.16,TIGHT_DEADLINE
EV_2add7a11,ST014,2025-04-01 19:40:30,2025-04-02 04:55:42,97.07,22.36,87.7,7,63.43,9.06,0.19,TIGHT_DEADLINE
EV_59765206,ST016,2025-04-01 19:40:59,2025-04-01 21:05:26,44.04,26.64,84.1,22,25.3,1.15,0.26,TIGHT_DEADLINE
EV_326f172f,ST003,2025-04-01 19:41:06,2025-04-01 20:52:10,35.71,54.35,89.34,11,12.5,1.14,0.05,TIGHT_DEADLINE
EV_862735ee,ST018,2025-04-01 19:41:07,2025-04-02 04:47:20,89.63,30.15,99.02,7,61.72,8.82,0.29,TIGHT_DEADLINE
EV_eee8cc79,ST011,2025-04-01 19:41:07,2025-04-01 20:40:09,83.08,55.33,97.24,50,34.81,0.7,0.29,TIGHT_DEADLINE
EV_79c073a0,ST008,2025-04-01 19:42:19,2025-04-01 23:12:40,71.14,53.5,84.55,7,22.09,3.16,0.35,TIGHT_DEADLINE
EV_6f567d5b,ST014,2025-04-01 19:42:43,2025-04-01 20:31:00,65.66,48.13,82.19,50,22.37,0.45,0.36,TIGHT_DEADLINE
EV_5118c60e,ST019,2025-04-01 19:42:57,2025-04-01 20:44:08,84.23,27.67,83.61,50,47.12,0.94,0.08,TIGHT_DEADLINE
EV_1f0d4220,ST010,2025-04-01 19:42:58,2025-04-02 00:45:27,98.47,41.9,93.28,11,50.59,4.6,0.44,TIGHT_DEADLINE
EV_b2a3162b,ST004,2025-04-01 19:43:02,2025-04-01 20:36:40,43.0,53.9,82.19,22,12.17,0.55,0.34,TIGHT_DEADLINE
EV_566370a5,ST009,2025-04-01 19:43:26,2025-04-02 02:45:33,78.22,37.45,99.73,7,48.72,6.96,0.08,TIGHT_DEADLINE
EV_b5127b84,ST016,2025-04-01 19:43:41,2025-04-01 23:19:53,33.33,13.98,88.19,7,24.73,3.53,0.07,TIGHT_DEADLINE
EV_db438637,ST020,2025-04-01 19:43:53,2025-04-01 20:20:26,50.95,53.92,90.39,50,18.58,0.37,0.24,TIGHT_DEADLINE
EV_f4d50210,ST018,2025-04-01 19:44:03,2025-04-01 23:47:44,62.12,18.11,82.44,11,39.96,3.63,0.43,TIGHT_DEADLINE
EV_cf9c48e5,ST010,2025-04-01 19:44:39,2025-04-01 22:18:32,90.12,53.91,82.16,11,25.46,2.31,0.25,TIGHT_DEADLINE
EV_72028936,ST011,2025-04-01 19:44:41,2025-04-02 00:49:23,99.44,58.16,90.54,7,32.19,4.6,0.48,TIGHT_DEADLINE
EV_42cf4bc1,ST003,2025-04-01 19:44:58,2025-04-01 20:40:10,33.07,35.55,83.8,22,15.96,0.73,0.19,TIGHT_DEADLINE
EV_d6253323,ST010,2025-04-01 19:46:00,2025-04-01 20:39:29,35.34,44.87,95.91,22,18.03,0.82,0.07,TIGHT_DEADLINE
EV_90d044fc,ST011,2025-04-01 19:46:37,2025-04-01 23:51:38,69.44,48.7,89.31,7,28.21,4.03,0.05,TIGHT_DEADLINE
EV_85ab7388,ST001,2025-04-01 19:47:01,2025-04-01 20:10:59,33.4,57.62,81.71,22,8.05,0.37,0.03,TIGHT_DEADLINE
EV_6f57d863,ST016,2025-04-01 19:47:19,2025-04-01 21:55:28,35.8,57.57,91.79,7,12.25,1.75,0.39,TIGHT_DEADLINE
EV_fb725272,ST014,2025-04-01 19:47:19,2025-04-01 23:21:17,64.44,42.18,98.02,11,35.98,3.27,0.3,TIGHT_DEADLINE
EV_e4e81b48,ST003,2025-04-01 19:48:07,2025-04-01 23:35:36,33.72,15.53,88.29,7,24.54,3.51,0.29,TIGHT_DEADLINE
EV_aad47044,ST010,2025-04-01 19:48:43,2025-04-02 03:20:43,61.78,13.17,96.91,7,51.74,7.39,0.14,TIGHT_DEADLINE
EV_597422bc,ST015,2025-04-01 19:49:14,2025-04-01 22:40:21,52.74,24.44,83.64,11,31.22,2.84,0.01,TIGHT_DEADLINE
EV_8a8d5aa3,ST017,2025-04-01 19:49:37,2025-04-01 22:24:49,93.68,31.58,81.13,22,46.42,2.11,0.48,TIGHT_DEADLINE
EV_3babec97,ST014,2025-04-01 19:49:54,2025-04-01 23:45:18,96.66,10.72,89.59,22,76.23,3.47,0.46,TIGHT_DEADLINE
EV_2604e622,ST013,2025-04-01 19:51:37,2025-04-01 23:16:12,51.33,45.02,86.63,7,21.36,3.05,0.36,TIGHT_DEADLINE
EV_d8425658,ST002,2025-04-01 19:52:01,2025-04-02 02:18:47,73.71,29.24,88.73,7,43.85,6.26,0.18,TIGHT_DEADLINE
EV_f5a8f9cf,ST003,2025-04-01 19:52:13,2025-04-01 21:43:44,32.56,56.58,88.63,7,10.43,1.49,0.37,TIGHT_DEADLINE
EV_b8ea1e2f,ST019,2025-04-01 19:52:46,2025-04-01 22:34:43,78.59,19.81,94.5,22,58.7,2.67,0.03,TIGHT_DEADLINE
EV_36cfdf74,ST004,2025-04-01 19:53:10,2025-04-01 23:39:52,58.81,52.91,94.2,7,24.28,3.47,0.31,TIGHT_DEADLINE
EV_a76723c2,ST020,2025-04-01 19:53:52,2025-04-02 03:27:14,91.14,36.99,94.0,7,51.96,7.42,0.13,TIGHT_DEADLINE
EV_092392e7,ST016,2025-04-01 19:54:03,2025-04-01 20:57:07,76.01,36.34,89.47,50,40.39,0.81,0.24,TIGHT_DEADLINE
EV_6136f5cb,ST003,2025-04-01 19:54:14,2025-04-01 20:57:31,97.07,45.57,87.77,50,40.97,0.82,0.24,TIGHT_DEADLINE
EV_6043c77a,ST009,2025-04-01 19:55:33,2025-04-01 20:44:45,71.45,47.67,89.16,50,29.64,0.59,0.23,TIGHT_DEADLINE
EV_83e91871,ST014,2025-04-01 19:55:35,2025-04-01 23:48:23,72.03,38.43,95.55,11,41.14,3.74,0.14,TIGHT_DEADLINE
EV_5c7adf16,ST005,2025-04-01 19:55:43,2025-04-01 23:42:54,54.37,15.76,90.72,11,40.76,3.71,0.08,TIGHT_DEADLINE
EV_ec818761,ST006,2025-04-01 19:55:44,2025-04-02 03:52:17,84.48,16.84,82.28,7,55.28,7.9,0.05,TIGHT_DEADLINE
EV_49ddb1cd,ST015,2025-04-01 19:55:54,2025-04-01 21:14:01,86.32,52.35,83.08,22,26.52,1.21,0.1,TIGHT_DEADLINE
EV_b30076ce,ST007,2025-04-01 19:56:08,2025-04-01 20:48:01,37.2,51.88,85.02,22,12.33,0.56,0.3,TIGHT_DEADLINE
EV_5a9a511a,ST015,2025-04-01 19:56:15,2025-04-01 23:24:43,52.13,48.59,92.7,7,22.99,3.28,0.19,TIGHT_DEADLINE
EV_8feef88e,ST005,2025-04-01 19:56:16,2025-04-02 04:26:24,91.66,19.63,82.86,7,57.96,8.28,0.22,TIGHT_DEADLINE
EV_4c55db3c,ST013,2025-04-01 19:56:53,2025-04-02 01:30:11,52.47,14.1,87.72,7,38.62,5.52,0.04,TIGHT_DEADLINE
EV_ce740242,ST002,2025-04-01 19:56:53,2025-04-01 21:15:41,58.57,17.86,88.19,50,41.19,0.82,0.49,TIGHT_DEADLINE
EV_fef4cddf,ST012,2025-04-01 19:57:03,2025-04-01 23:13:51,84.77,17.49,90.52,22,61.91,2.81,0.47,TIGHT_DEADLINE
EV_65d9cd2a,ST016,2025-04-01 19:57:04,2025-04-01 21:26:59,53.12,32.57,87.06,22,28.94,1.32,0.18,TIGHT_DEADLINE
EV_a136f7ec,ST002,2025-04-01 19:57:24,2025-04-01 21:27:19,51.2,35.87,89.56,22,27.49,1.25,0.25,TIGHT_DEADLINE
EV_5ee2da8f,ST010,2025-04-01 19:57:40,2025-04-01 23:01:59,42.4,53.57,98.51,7,19.06,2.72,0.35,TIGHT_DEADLINE
EV_219f9c1b,ST014,2025-04-01 19:59:22,2025-04-01 23:23:08,61.75,40.71,99.29,11,36.17,3.29,0.11,TIGHT_DEADLINE
EV_f2ed0932,ST011,2025-04-01 19:59:42,2025-04-02 00:37:28,74.81,31.86,99.84,11,50.86,4.62,0.01,TIGHT_DEADLINE
EV_36fa6415,ST008,2025-04-01 20:24:12,2025-04-01 22:42:51,49.53,37.35,80.5,11,21.37,1.94,0.37,TIGHT_DEADLINE
EV_509b49cc,ST007,2025-04-01 20:49:22,2025-04-02 05:42:42,83.67,27.08,99.38,7,60.5,8.64,0.25,TIGHT_DEADLINE
EV_c4e02fb9,ST011,2025-04-01 20:53:21,2025-04-02 01:18:39,57.3,47.39,99.8,7,30.03,4.29,0.13,TIGHT_DEADLINE
EV_8a4ececb,ST003,2025-04-01 21:29:18,2025-04-01 23:03:59,75.85,40.25,82.28,22,31.88,1.45,0.13,TIGHT_DEADLINE
EV_bf5bb885,ST018,2025-04-01 21:33:34,2025-04-02 05:47:39,64.87,10.57,96.67,7,55.85,7.98,0.26,TIGHT_DEADLINE
EV_858729dd,ST009,2025-04-01 21:42:16,2025-04-02 03:15:06,55.68,30.13,96.51,7,36.96,5.28,0.27,TIGHT_DEADLINE
EV_b7d9846f,ST007,2025-04-01 21:42:18,2025-04-02 04:03:26,56.41,16.3,91.36,7,42.35,6.05,0.3,TIGHT_DEADLINE
EV_a6ef3244,ST008,2025-04-01 21:48:21,2025-04-02 00:08:30,92.24,55.09,81.48,11,24.34,2.21,0.12,TIGHT_DEADLINE
EV_244bb99a,ST011,2025-04-01 21:53:54,2025-04-02 07:13:55,87.39,21.11,95.45,7,64.96,9.28,0.05,TIGHT_DEADLINE
EV_ad42a4d4,ST018,2025-04-01 22:26:27,2025-04-02 05:39:43,83.26,29.63,87.82,7,48.45,6.92,0.3,TIGHT_DEADLINE
EV_263c3ef1,ST014,2025-04-01 22:44:44,2025-04-02 01:53:55,30.84,36.06,97.62,7,18.98,2.71,0.44,TIGHT_DEADLINE
EV_d413f34a,ST012,2025-04-01 22:57:41,2025-04-02 01:30:08,31.62,12.89,99.06,11,27.25,2.48,0.06,TIGHT_DEADLINE
EV_b3b70815,ST011,2025-04-01 23:06:22,2025-04-02 01:00:18,53.36,55.45,91.3,11,19.13,1.74,0.16,TIGHT_DEADLINE
EV_c634bc7b,ST008,2025-04-01 23:14:20,2025-04-02 00:55:06,35.41,54.75,82.57,7,9.85,1.41,0.27,TIGHT_DEADLINE
EV_85227be9,ST005,2025-04-01 23:21:28,2025-04-02 01:59:08,60.04,14.24,99.69,22,51.3,2.33,0.3,TIGHT_DEADLINE
EV_c724e4a2,ST008,2025-04-01 23:30:29,2025-04-02 03:15:14,84.99,45.87,93.95,11,40.86,3.71,0.03,TIGHT_DEADLINE
EV_d08f5dc0,ST001,2025-04-01 23:37:18,2025-04-02 04:08:32,40.48,12.49,87.36,7,30.31,4.33,0.19,TIGHT_DEADLINE
