ev_id,station_id,arrival_time,departure_deadline,battery_capacity_kWh,initial_soc,target_soc,max_charging_power_kW,energy_required_kWh,minimum_charging_time_h,flexibility_buffer_h,scenario
EV_d9ca356d,ST005,2025-04-01 07:00:42,2025-04-01 12:25:22,98.48,10.79,84.92,22,73.0,3.32,2.09,grid_stress
EV_6f4a2ab9,ST003,2025-04-01 07:03:32,2025-04-01 16:02:46,72.6,5.03,99.41,11,68.51,6.23,2.76,grid_stress
EV_8d65d8a7,ST019,2025-04-01 07:07:27,2025-04-01 18:16:44,80.04,19.35,92.89,7,58.86,8.41,2.75,grid_stress
EV_dd44f72d,ST009,2025-04-01 07:39:41,2025-04-01 14:19:03,71.73,16.02,82.66,11,47.8,4.35,2.31,grid_stress
EV_e10a1f81,ST014,2025-04-01 07:42:37,2025-04-01 13:27:57,96.36,10.54,85.52,22,72.25,3.28,2.47,grid_stress
EV_fd06e26f,ST011,2025-04-01 07:46:03,2025-04-01 14:01:41,78.87,16.31,82.62,11,52.3,4.75,1.51,grid_stress
EV_f10f5657,ST015,2025-04-01 07:53:20,2025-04-01 14:40:32,79.31,18.66,88.38,11,55.3,5.03,1.76,grid_stress
EV_6095c193,ST009,2025-04-01 08:12:46,2025-04-01 19:55:05,88.74,15.7,93.86,7,69.36,9.91,1.8,grid_stress
EV_c6a7294e,ST019,2025-04-01 08:43:49,2025-04-01 15:35:43,73.2,5.76,81.65,11,55.55,5.05,1.82,grid_stress
EV_d2c1cf6b,ST006,2025-04-01 09:16:10,2025-04-01 21:11:19,81.28,10.71,91.73,7,65.86,9.41,2.51,grid_stress
EV_551aa5ab,ST016,2025-04-01 09:32:30,2025-04-01 14:30:35,77.72,8.75,87.95,22,61.55,2.8,2.17,grid_stress
EV_1e1cdbb6,ST012,2025-04-01 09:43:48,2025-04-01 14:08:08,75.63,12.01,95.05,22,62.8,2.85,1.55,grid_stress
EV_dff6369f,ST001,2025-04-01 10:10:14,2025-04-01 18:21:36,71.96,7.45,95.75,11,63.55,5.78,2.41,grid_stress
EV_9480be96,ST016,2025-04-01 10:28:24,2025-04-01 16:24:33,93.52,12.82,89.1,22,71.35,3.24,2.69,grid_stress
EV_e93b9f05,ST011,2025-04-01 10:42:51,2025-04-01 20:12:17,85.67,5.19,90.37,11,72.98,6.63,2.86,grid_stress
EV_ef503c64,ST013,2025-04-01 10:44:47,2025-04-01 15:51:29,97.55,12.59,92.82,50,78.26,1.57,3.55,grid_stress
EV_434d1079,ST005,2025-04-01 10:59:33,2025-04-01 21:43:53,79.56,18.88,92.54,7,58.6,8.37,2.37,grid_stress
EV_ddb61836,ST006,2025-04-01 11:48:18,2025-04-02 01:17:22,97.28,15.6,86.78,7,69.24,9.89,3.59,grid_stress
EV_b0e2c9f9,ST003,2025-04-01 11:49:28,2025-04-01 22:56:47,93.89,6.54,92.08,11,80.31,7.3,3.82,grid_stress
EV_8c8ced28,ST011,2025-04-01 11:57:46,2025-04-01 20:52:57,81.99,6.06,88.33,11,67.45,6.13,2.79,grid_stress
EV_6dc4c59c,ST009,2025-04-01 12:02:17,2025-04-01 23:34:58,76.25,11.56,88.71,7,58.82,8.4,3.14,grid_stress
EV_3b00a5f2,ST006,2025-04-01 12:05:40,2025-04-01 18:32:16,87.2,7.77,87.17,22,69.24,3.15,3.3,grid_stress
EV_b8fb5837,ST018,2025-04-01 12:19:00,2025-04-01 16:19:58,76.04,5.52,90.87,22,64.9,2.95,1.07,grid_stress
EV_e1aa8075,ST014,2025-04-01 13:20:22,2025-04-01 23:34:04,86.92,7.64,90.56,11,72.08,6.55,3.68,grid_stress
EV_fb5d0e30,ST007,2025-04-01 13:32:35,2025-04-01 16:40:42,77.23,7.61,91.06,50,64.45,1.29,1.85,grid_stress
EV_ad7e3fae,ST012,2025-04-01 13:47:36,2025-04-01 21:24:28,83.15,14.42,97.26,11,68.89,6.26,1.35,grid_stress
EV_631eaddf,ST006,2025-04-01 13:51:57,2025-04-01 20:48:54,74.17,6.63,91.55,11,62.98,5.73,1.22,grid_stress
EV_a8e47e31,ST005,2025-04-01 14:09:00,2025-04-01 22:39:57,89.85,17.86,89.97,11,64.8,5.89,2.63,grid_stress
EV_bb9ba036,ST016,2025-04-01 14:21:20,2025-04-02 01:10:16,75.99,9.59,87.47,7,59.18,8.45,2.36,grid_stress
EV_f3784124,ST003,2025-04-01 14:30:54,2025-04-01 19:39:56,94.02,13.57,89.6,22,71.48,3.25,1.9,grid_stress
EV_6f9fa634,ST020,2025-04-01 14:32:31,2025-04-02 00:21:01,90.12,6.59,83.32,11,69.14,6.29,3.52,grid_stress
EV_39f10bfd,ST006,2025-04-01 14:41:37,2025-04-02 01:54:13,74.69,6.81,86.08,7,59.2,8.46,2.75,grid_stress
EV_2f5459a8,ST011,2025-04-01 14:45:56,2025-04-02 05:37:52,86.99,5.9,95.46,7,77.91,11.13,3.74,grid_stress
EV_90fd593a,ST002,2025-04-01 14:58:37,2025-04-02 03:42:31,99.72,19.58,85.03,7,65.26,9.32,3.41,grid_stress
EV_1b36e722,ST015,2025-04-01 15:04:36,2025-04-01 22:14:02,87.15,10.72,85.34,11,65.03,5.91,1.25,grid_stress
EV_f753e241,ST002,2025-04-01 15:04:44,2025-04-01 20:06:56,76.31,8.0,97.17,22,68.04,3.09,1.94,grid_stress
EV_0b8ef6a6,ST016,2025-04-01 15:19:47,2025-04-02 00:51:03,80.21,18.0,85.76,7,54.35,7.76,1.76,grid_stress
EV_67b5a165,ST007,2025-04-01 15:21:00,2025-04-01 23:35:50,84.63,12.68,98.61,11,72.72,6.61,1.64,grid_stress
EV_fb736082,ST001,2025-04-01 15:22:25,2025-04-02 03:37:20,80.67,17.18,96.87,7,64.29,9.18,3.06,grid_stress
EV_f5bb9826,ST002,2025-04-01 15:25:34,2025-04-02 03:37:37,76.47,16.63,98.74,7,62.79,8.97,3.23,grid_stress
EV_637e48b4,ST009,2025-04-01 15:53:03,2025-04-01 22:28:04,73.83,19.17,87.2,11,50.23,4.57,2.02,grid_stress
EV_b79466a9,ST008,2025-04-01 16:03:52,2025-04-02 04:22:37,81.71,10.92,96.59,7,70.0,10.0,2.31,grid_stress
EV_f0c90f43,ST013,2025-04-01 16:13:59,2025-04-01 20:43:43,80.63,15.34,95.15,22,64.35,2.93,1.57,grid_stress
EV_901a659b,ST018,2025-04-01 16:36:11,2025-04-02 02:16:45,97.75,15.34,99.99,11,82.74,7.52,2.15,grid_stress
EV_7b8bdc4f,ST015,2025-04-01 16:49:24,2025-04-01 21:36:31,98.24,15.51,85.33,22,68.59,3.12,1.67,grid_stress
EV_2b09db89,ST015,2025-04-01 17:00:03,2025-04-02 06:10:23,91.38,11.31,94.34,7,75.87,10.84,2.33,grid_stress
EV_a1285f4c,ST017,2025-04-01 17:00:27,2025-04-02 03:48:40,73.83,17.99,87.0,7,50.95,7.28,3.53,grid_stress
EV_31d6e4c3,ST014,2025-04-01 17:01:03,2025-04-01 22:52:13,92.5,8.09,99.96,22,84.98,3.86,1.99,grid_stress
EV_508fb588,ST016,2025-04-01 17:01:21,2025-04-02 03:44:18,73.13,7.75,86.62,7,57.67,8.24,2.48,grid_stress
EV_cf9e8ada,ST005,2025-04-01 17:02:32,2025-04-02 00:45:56,82.8,6.74,81.49,11,61.89,5.63,2.1,grid_stress
EV_2100ff53,ST006,2025-04-01 17:02:51,2025-04-02 06:12:39,98.59,13.45,90.58,7,76.04,10.86,2.3,grid_stress
EV_65894236,ST015,2025-04-01 17:03:17,2025-04-02 06:01:11,86.74,9.94,89.16,7,68.72,9.82,3.15,grid_stress
EV_0873cebe,ST018,2025-04-01 17:04:00,2025-04-02 05:57:46,92.77,16.16,97.76,7,75.7,10.81,2.08,grid_stress
EV_177d8ef8,ST003,2025-04-01 17:04:23,2025-04-02 02:43:57,97.2,10.43,80.69,11,68.29,6.21,3.45,grid_stress
EV_4ab068cf,ST003,2025-04-01 17:05:03,2025-04-01 21:41:28,91.27,13.96,97.38,50,76.13,1.52,3.08,grid_stress
EV_189cc206,ST015,2025-04-01 17:05:08,2025-04-02 01:46:50,73.95,15.32,86.12,7,52.36,7.48,1.22,grid_stress
EV_6bc5ffbe,ST018,2025-04-01 17:05:13,2025-04-02 06:59:52,97.54,9.89,91.46,7,79.56,11.37,2.55,grid_stress
EV_d0d4783f,ST006,2025-04-01 17:05:32,2025-04-02 00:58:39,71.08,12.57,89.61,11,54.76,4.98,2.91,grid_stress
EV_41fea382,ST010,2025-04-01 17:06:37,2025-04-02 04:38:12,96.47,12.87,87.88,7,72.36,10.34,1.19,grid_stress
EV_235aa3b8,ST008,2025-04-01 17:06:42,2025-04-01 23:29:21,87.31,18.1,87.21,22,60.34,2.74,3.63,grid_stress
EV_fab7ce2e,ST013,2025-04-01 17:06:46,2025-04-01 22:37:19,80.67,8.25,82.65,22,60.02,2.73,2.78,grid_stress
EV_2f731a96,ST019,2025-04-01 17:08:04,2025-04-01 22:12:43,87.4,8.41,86.02,22,67.83,3.08,1.99,grid_stress
EV_7245565f,ST014,2025-04-01 17:08:43,2025-04-02 02:58:04,91.86,15.57,86.36,11,65.03,5.91,3.91,grid_stress
EV_8e344555,ST017,2025-04-01 17:09:31,2025-04-02 05:54:16,89.32,5.48,92.33,7,77.58,11.08,1.66,grid_stress
EV_3064bcaf,ST013,2025-04-01 17:10:21,2025-04-01 23:48:41,76.03,7.52,84.45,11,58.49,5.32,1.32,grid_stress
EV_01a9fb59,ST005,2025-04-01 17:10:36,2025-04-01 20:56:19,70.55,8.48,81.66,50,51.63,1.03,2.73,grid_stress
EV_84f0e8c3,ST001,2025-04-01 17:11:32,2025-04-02 05:09:22,92.31,10.11,87.47,7,71.41,10.2,1.76,grid_stress
EV_fb00f638,ST006,2025-04-01 17:11:58,2025-04-02 05:07:43,79.35,19.11,97.98,7,62.58,8.94,2.99,grid_stress
EV_964a0e8c,ST019,2025-04-01 17:13:03,2025-04-01 22:13:56,95.42,17.86,97.55,22,76.05,3.46,1.56,grid_stress
EV_5141f9d4,ST017,2025-04-01 17:13:13,2025-04-02 04:03:28,72.66,14.04,96.83,7,60.15,8.59,2.24,grid_stress
EV_dce48aed,ST006,2025-04-01 17:13:28,2025-04-01 21:48:59,88.36,12.35,94.08,22,72.22,3.28,1.31,grid_stress
EV_892edb90,ST009,2025-04-01 17:13:58,2025-04-02 00:35:14,79.66,7.89,91.75,11,66.8,6.07,1.28,grid_stress
EV_a0045f1a,ST014,2025-04-01 17:14:12,2025-04-02 02:29:47,74.36,18.7,86.04,7,50.07,7.15,2.11,grid_stress
EV_30d56f42,ST012,2025-04-01 17:14:41,2025-04-02 04:57:39,73.03,7.25,88.57,7,59.39,8.48,3.23,grid_stress
EV_4a448c79,ST008,2025-04-01 17:14:42,2025-04-02 05:07:06,76.36,5.41,82.82,7,59.11,8.44,3.43,grid_stress
EV_5c545123,ST004,2025-04-01 17:14:59,2025-04-01 22:18:17,89.23,17.91,81.66,22,56.88,2.59,2.47,grid_stress
EV_516970ac,ST020,2025-04-01 17:17:05,2025-04-02 02:15:00,96.98,15.02,97.02,11,79.52,7.23,1.74,grid_stress
EV_53423de3,ST015,2025-04-01 17:17:09,2025-04-02 05:41:12,77.11,9.14,88.74,7,61.38,8.77,3.63,grid_stress
EV_dff04824,ST005,2025-04-01 17:17:48,2025-04-01 22:01:35,95.69,5.56,95.0,50,85.58,1.71,3.02,grid_stress
EV_de9726f6,ST015,2025-04-01 17:18:43,2025-04-01 21:21:38,98.56,15.83,87.62,50,70.76,1.42,2.63,grid_stress
EV_ece8c4a0,ST006,2025-04-01 17:18:51,2025-04-02 01:43:02,92.08,10.35,94.85,11,77.8,7.07,1.33,grid_stress
EV_3439ae17,ST002,2025-04-01 17:19:25,2025-04-02 08:14:24,94.36,5.05,95.0,7,84.87,12.12,2.79,grid_stress
EV_00a27589,ST004,2025-04-01 17:19:35,2025-04-02 03:32:21,92.36,18.22,84.91,7,61.59,8.8,1.41,grid_stress
EV_ea51ee8a,ST005,2025-04-01 17:19:36,2025-04-01 22:47:44,90.86,16.92,80.6,22,57.87,2.63,2.84,grid_stress
EV_9ab4df6b,ST018,2025-04-01 17:20:16,2025-04-01 23:43:39,89.76,7.08,87.94,22,72.58,3.3,3.09,grid_stress
EV_17f698e3,ST009,2025-04-01 17:20:23,2025-04-02 06:24:55,86.21,13.77,95.6,7,70.55,10.08,3.0,grid_stress
EV_e5a44066,ST001,2025-04-01 17:20:25,2025-04-01 22:12:46,95.32,15.84,91.58,22,72.2,3.28,1.59,grid_stress
EV_e80e6a92,ST008,2025-04-01 17:21:02,2025-04-02 06:33:43,82.29,7.63,90.95,7,68.56,9.79,3.42,grid_stress
EV_2b61b150,ST004,2025-04-01 17:21:13,2025-04-02 06:27:30,90.37,15.23,96.01,7,73.0,10.43,2.68,grid_stress
EV_5773d27f,ST010,2025-04-01 17:21:52,2025-04-02 01:56:51,84.37,9.35,89.33,11,67.48,6.13,2.45,grid_stress
EV_52e36a28,ST018,2025-04-01 17:22:16,2025-04-01 23:35:38,87.59,19.21,91.12,22,62.99,2.86,3.36,grid_stress
EV_d2d919dc,ST013,2025-04-01 17:22:41,2025-04-02 04:09:42,94.94,17.31,82.04,7,61.45,8.78,2.0,grid_stress
EV_8a157d55,ST014,2025-04-01 17:22:43,2025-04-02 00:17:05,91.24,12.91,85.81,22,66.51,3.02,3.88,grid_stress
EV_1e9821d2,ST019,2025-04-01 17:23:12,2025-04-02 04:42:38,98.03,16.68,85.33,7,67.3,9.61,1.71,grid_stress
EV_7040c4e6,ST011,2025-04-01 17:23:19,2025-04-02 07:44:38,99.68,10.02,98.22,7,87.91,12.56,1.8,grid_stress
EV_cee21792,ST011,2025-04-01 17:23:23,2025-04-02 07:19:55,95.95,18.56,97.15,7,75.4,10.77,3.17,grid_stress
EV_be36d330,ST009,2025-04-01 17:23:46,2025-04-01 23:52:01,92.3,10.66,91.28,22,74.41,3.38,3.09,grid_stress
EV_1086e3ff,ST020,2025-04-01 17:23:49,2025-04-02 06:02:41,90.76,12.95,91.5,7,71.3,10.19,2.46,grid_stress
EV_0447f1b4,ST001,2025-04-01 17:23:52,2025-04-01 23:59:22,86.97,7.11,92.7,22,74.43,3.38,3.21,grid_stress
EV_a4b7bbd8,ST003,2025-04-01 17:24:59,2025-04-02 04:32:31,71.18,13.09,95.75,7,58.84,8.41,2.72,grid_stress
EV_cc66c236,ST001,2025-04-01 17:25:02,2025-04-01 22:01:04,97.79,13.26,88.37,50,73.45,1.47,3.13,grid_stress
EV_2c29120a,ST006,2025-04-01 17:25:41,2025-04-02 05:05:01,83.9,9.94,97.06,7,73.09,10.44,1.21,grid_stress
EV_2a475d85,ST012,2025-04-01 17:26:22,2025-04-02 03:38:25,76.42,10.74,80.89,7,53.61,7.66,2.54,grid_stress
EV_9ec7dc3d,ST006,2025-04-01 17:26:47,2025-04-02 06:04:51,98.48,8.48,87.41,7,77.73,11.1,1.53,grid_stress
EV_3ef7897e,ST012,2025-04-01 17:27:06,2025-04-02 01:11:25,78.39,15.72,99.82,11,65.92,5.99,1.75,grid_stress
EV_0cb1cf65,ST003,2025-04-01 17:27:40,2025-04-02 02:00:32,80.07,10.18,93.02,11,66.33,6.03,2.52,grid_stress
EV_19c28670,ST012,2025-04-01 17:27:41,2025-04-02 07:43:02,98.64,16.39,93.75,7,76.31,10.9,3.35,grid_stress
EV_2f4fad2b,ST016,2025-04-01 17:27:49,2025-04-01 22:52:41,81.18,14.81,81.95,22,54.5,2.48,2.94,grid_stress
EV_9c86bb2b,ST002,2025-04-01 17:28:38,2025-04-02 06:07:37,95.32,6.94,81.97,7,71.52,10.22,2.43,grid_stress
EV_0251758b,ST010,2025-04-01 17:29:23,2025-04-02 08:48:18,94.21,10.42,96.66,7,81.25,11.61,3.71,grid_stress
EV_5512061e,ST019,2025-04-01 17:29:30,2025-04-02 05:08:26,88.41,16.59,90.26,7,65.14,9.31,2.34,grid_stress
EV_d1337b1f,ST007,2025-04-01 17:29:33,2025-04-01 22:05:12,98.88,15.78,93.91,22,77.26,3.51,1.08,grid_stress
EV_e749099e,ST008,2025-04-01 17:29:49,2025-04-02 00:51:27,79.13,16.43,95.95,11,62.92,5.72,1.64,grid_stress
EV_c8fccfbd,ST005,2025-04-01 17:30:17,2025-04-02 05:52:48,76.03,5.24,95.35,7,68.51,9.79,2.59,grid_stress
EV_7b1ccf5e,ST005,2025-04-01 17:30:47,2025-04-02 02:59:48,96.91,10.72,95.23,11,81.9,7.45,2.04,grid_stress
EV_0fa6a9d3,ST017,2025-04-01 17:31:07,2025-04-01 21:18:29,84.62,19.57,90.22,22,59.78,2.72,1.07,grid_stress
EV_b9bb54ef,ST018,2025-04-01 17:31:12,2025-04-01 21:08:10,84.82,19.1,90.12,50,60.24,1.2,2.41,grid_stress
EV_80fc3bc6,ST020,2025-04-01 17:31:36,2025-04-02 04:47:20,98.44,18.36,83.78,7,64.4,9.2,2.06,grid_stress
EV_a1af8b7f,ST011,2025-04-01 17:31:44,2025-04-02 05:35:49,99.3,9.8,99.88,11,89.44,8.13,3.94,grid_stress
EV_0dd02746,ST019,2025-04-01 17:32:25,2025-04-02 03:50:23,86.31,6.95,92.22,11,73.6,6.69,3.61,grid_stress
EV_a51244d6,ST012,2025-04-01 17:32:47,2025-04-01 23:42:43,71.42,19.51,80.57,11,43.61,3.96,2.2,grid_stress
EV_cd656208,ST010,2025-04-01 17:32:55,2025-04-02 02:51:38,97.55,11.23,91.79,11,78.59,7.14,2.17,grid_stress
EV_4f7ea1d2,ST015,2025-04-01 17:33:36,2025-04-01 22:23:25,82.16,18.72,89.33,22,58.02,2.64,2.19,grid_stress
EV_3fd67a31,ST008,2025-04-01 17:33:40,2025-04-02 04:47:16,97.47,17.08,84.25,7,65.47,9.35,1.87,grid_stress
EV_085030a2,ST019,2025-04-01 17:34:02,2025-04-02 05:57:19,95.5,16.37,94.33,7,74.45,10.64,1.75,grid_stress
EV_be41f730,ST015,2025-04-01 17:35:35,2025-04-02 09:03:47,97.31,5.34,93.9,7,86.18,12.31,3.16,grid_stress
EV_d8536911,ST015,2025-04-01 17:36:29,2025-04-01 21:16:20,78.82,10.57,80.23,50,54.91,1.1,2.57,grid_stress
EV_0604d573,ST014,2025-04-01 17:36:31,2025-04-02 01:14:07,78.2,8.43,85.94,11,60.62,5.51,2.12,grid_stress
EV_02e1a89b,ST002,2025-04-01 17:37:32,2025-04-01 20:37:56,76.57,17.41,93.24,50,58.06,1.16,1.85,grid_stress
EV_72c739ad,ST011,2025-04-01 17:38:11,2025-04-01 21:04:34,98.37,8.98,94.41,50,84.03,1.68,1.76,grid_stress
EV_16746c4d,ST019,2025-04-01 17:38:29,2025-04-02 02:42:08,70.56,19.08,80.59,7,43.4,6.2,2.86,grid_stress
EV_c7fd4c85,ST015,2025-04-01 17:38:45,2025-04-02 05:50:06,77.73,12.56,99.53,7,67.6,9.66,2.53,grid_stress
EV_cf39c8ac,ST013,2025-04-01 17:38:46,2025-04-02 07:58:38,85.03,8.09,97.87,7,76.34,10.91,3.43,grid_stress
EV_89cd0f08,ST019,2025-04-01 17:38:47,2025-04-02 04:50:43,85.45,16.25,90.33,7,63.3,9.04,2.16,grid_stress
EV_9f0f9e1b,ST012,2025-04-01 17:39:11,2025-04-02 04:52:54,71.69,5.8,94.47,7,63.57,9.08,2.15,grid_stress
EV_e962be24,ST004,2025-04-01 17:39:13,2025-04-02 06:03:51,83.28,5.4,80.32,7,62.39,8.91,3.5,grid_stress
EV_886c6258,ST007,2025-04-01 17:39:49,2025-04-02 08:33:07,85.8,5.08,97.46,7,79.26,11.32,3.56,grid_stress
EV_6605934f,ST020,2025-04-01 17:40:18,2025-04-02 06:39:56,89.2,12.01,88.84,7,68.53,9.79,3.2,grid_stress
EV_7e41f881,ST005,2025-04-01 17:40:35,2025-04-02 02:25:24,79.99,12.5,95.11,11,66.09,6.01,2.74,grid_stress
EV_7c54577c,ST016,2025-04-01 17:43:53,2025-04-02 07:33:09,83.14,5.75,88.87,7,69.11,9.87,3.95,grid_stress
EV_49753ca7,ST017,2025-04-01 17:44:20,2025-04-02 01:31:54,83.1,14.65,92.66,11,64.83,5.89,1.9,grid_stress
EV_2e2b834d,ST009,2025-04-01 17:46:31,2025-04-02 04:59:41,74.81,6.42,94.81,7,66.13,9.45,1.77,grid_stress
EV_ddc79a09,ST012,2025-04-01 17:46:34,2025-04-02 00:59:54,80.46,9.87,89.29,11,63.9,5.81,1.41,grid_stress
EV_402d3e93,ST020,2025-04-01 17:46:56,2025-04-02 05:11:04,86.49,11.59,80.91,7,59.96,8.57,2.84,grid_stress
EV_01d2700e,ST013,2025-04-01 17:47:44,2025-04-01 22:09:24,91.42,16.36,96.73,22,73.46,3.34,1.02,grid_stress
EV_186ff71c,ST008,2025-04-01 17:48:09,2025-04-02 07:32:53,81.6,9.7,96.18,7,70.56,10.08,3.67,grid_stress
EV_3ff47e98,ST011,2025-04-01 17:48:16,2025-04-02 06:37:41,97.01,8.41,82.45,7,71.83,10.26,2.56,grid_stress
EV_5c32fc20,ST002,2025-04-01 17:48:21,2025-04-02 04:56:05,81.26,18.39,82.83,7,52.37,7.48,3.65,grid_stress
EV_bbad767a,ST005,2025-04-01 17:48:28,2025-04-01 22:08:12,94.43,14.81,82.8,22,64.2,2.92,1.41,grid_stress
EV_85b89abd,ST011,2025-04-01 17:48:52,2025-04-02 08:05:00,97.01,12.52,87.86,7,73.09,10.44,3.83,grid_stress
EV_ed9cc590,ST018,2025-04-01 17:49:03,2025-04-02 02:07:46,81.85,6.28,95.93,11,73.38,6.67,1.64,grid_stress
EV_2276ffef,ST008,2025-04-01 17:50:40,2025-04-01 23:01:23,93.71,12.49,88.32,22,71.07,3.23,1.95,grid_stress
EV_d5d64726,ST012,2025-04-01 17:51:00,2025-04-02 00:29:55,80.67,18.17,98.34,22,64.67,2.94,3.71,grid_stress
EV_613f02a5,ST005,2025-04-01 17:51:45,2025-04-01 22:56:08,86.67,10.8,93.86,50,71.99,1.44,3.63,grid_stress
EV_066354f9,ST004,2025-04-01 17:52:33,2025-04-02 03:20:16,96.5,15.27,85.82,11,68.08,6.19,3.27,grid_stress
EV_70a55c56,ST007,2025-04-01 17:53:10,2025-04-01 23:54:35,84.73,8.49,99.2,22,76.86,3.49,2.53,grid_stress
EV_dcfe58da,ST005,2025-04-01 17:53:47,2025-04-02 08:10:56,98.71,14.13,97.6,7,82.38,11.77,2.52,grid_stress
EV_4921d414,ST004,2025-04-01 17:53:51,2025-04-02 04:18:12,87.39,6.42,80.12,7,64.41,9.2,1.2,grid_stress
EV_a6375ce9,ST015,2025-04-01 17:54:24,2025-04-02 01:50:54,88.89,17.28,90.47,11,65.06,5.91,2.03,grid_stress
EV_29023cc5,ST005,2025-04-01 17:54:38,2025-04-02 06:47:45,91.76,11.07,97.37,7,79.19,11.31,1.57,grid_stress
EV_bdc28e41,ST019,2025-04-01 17:54:49,2025-04-02 04:33:25,91.47,19.79,91.82,7,65.88,9.41,1.23,grid_stress
EV_f86aa5da,ST019,2025-04-01 17:55:20,2025-04-01 23:55:19,90.89,19.78,96.22,22,69.48,3.16,2.84,grid_stress
EV_526d03cc,ST006,2025-04-01 17:55:25,2025-04-02 05:27:02,76.3,9.79,88.12,7,59.77,8.54,2.99,grid_stress
EV_ff361551,ST020,2025-04-01 17:55:30,2025-04-02 03:32:01,74.45,18.88,84.05,7,48.52,6.93,2.68,grid_stress
EV_4a8d5e07,ST020,2025-04-01 17:55:36,2025-04-02 06:05:51,95.43,5.22,85.14,7,76.26,10.89,1.28,grid_stress
EV_549ca367,ST017,2025-04-01 17:56:11,2025-04-02 01:03:49,74.84,13.84,81.05,11,50.3,4.57,2.55,grid_stress
EV_e3a862e3,ST017,2025-04-01 17:56:20,2025-04-02 06:13:37,83.72,12.22,99.64,7,73.19,10.46,1.83,grid_stress
EV_56d9c8a5,ST003,2025-04-01 17:56:22,2025-04-02 07:23:00,85.14,10.89,96.79,7,73.14,10.45,3.0,grid_stress
EV_22040cb6,ST013,2025-04-01 17:56:41,2025-04-02 02:21:04,80.18,16.94,84.38,11,54.08,4.92,3.49,grid_stress
EV_5d149e15,ST016,2025-04-01 17:57:07,2025-04-02 04:51:38,88.87,6.31,84.2,7,69.22,9.89,1.02,grid_stress
EV_52b9bd86,ST001,2025-04-01 17:57:26,2025-04-01 23:31:53,92.63,6.45,90.49,22,77.84,3.54,2.04,grid_stress
EV_c6b8ec9d,ST018,2025-04-01 17:58:21,2025-04-02 00:03:00,71.74,17.58,86.35,22,49.34,2.24,3.83,grid_stress
EV_94e222e4,ST019,2025-04-01 17:58:30,2025-04-02 01:23:06,84.4,18.09,81.54,11,53.55,4.87,2.54,grid_stress
EV_08c753fd,ST015,2025-04-01 17:58:52,2025-04-01 21:46:21,90.49,15.29,86.8,50,64.71,1.29,2.5,grid_stress
EV_6fe19978,ST001,2025-04-01 17:59:11,2025-04-02 04:49:40,72.93,14.37,99.65,7,62.2,8.89,1.96,grid_stress
EV_b1c20e90,ST010,2025-04-01 17:59:34,2025-04-01 23:15:09,72.31,19.51,82.74,22,45.72,2.08,3.18,grid_stress
EV_696a5b61,ST020,2025-04-01 18:00:50,2025-04-02 03:40:49,77.9,19.66,90.21,7,54.96,7.85,1.82,grid_stress
EV_a360d6d3,ST018,2025-04-01 18:00:55,2025-04-02 03:42:12,89.01,19.25,85.1,7,58.62,8.37,1.31,grid_stress
EV_ffbb245b,ST003,2025-04-01 18:02:03,2025-04-02 03:34:59,80.41,10.7,80.13,7,55.82,7.97,1.57,grid_stress
EV_97a6ad07,ST013,2025-04-01 18:02:22,2025-04-02 08:59:20,94.56,8.47,99.42,7,86.01,12.29,2.66,grid_stress
EV_d9e2aa6d,ST008,2025-04-01 18:02:26,2025-04-02 05:40:34,80.62,10.8,82.14,7,57.51,8.22,3.42,grid_stress
EV_3ecde51f,ST013,2025-04-01 18:02:27,2025-04-01 23:47:03,71.0,11.46,89.16,22,55.17,2.51,3.24,grid_stress
EV_e849d19e,ST002,2025-04-01 18:02:28,2025-04-02 05:11:55,84.08,13.29,95.06,7,68.75,9.82,1.34,grid_stress
EV_36a6dd32,ST001,2025-04-01 18:02:32,2025-04-02 01:30:06,75.8,16.06,90.33,11,56.29,5.12,2.34,grid_stress
EV_8fece101,ST010,2025-04-01 18:02:42,2025-04-01 21:30:11,89.54,7.65,99.81,50,82.52,1.65,1.81,grid_stress
EV_d7908831,ST015,2025-04-01 18:03:15,2025-04-02 06:07:00,94.73,19.43,93.18,7,69.87,9.98,2.08,grid_stress
EV_0a2375db,ST004,2025-04-01 18:03:18,2025-04-02 03:22:18,82.78,18.2,83.67,7,54.2,7.74,1.57,grid_stress
EV_4e0a9efe,ST018,2025-04-01 18:04:29,2025-04-02 06:10:07,86.67,6.73,80.17,7,63.65,9.09,3.0,grid_stress
EV_3a1d03c5,ST012,2025-04-01 18:04:40,2025-04-02 00:07:39,95.39,6.06,89.02,22,79.13,3.6,2.45,grid_stress
EV_989fe906,ST013,2025-04-01 18:04:45,2025-04-01 22:57:38,72.17,11.19,87.89,22,55.35,2.52,2.37,grid_stress
EV_b86e93bb,ST009,2025-04-01 18:04:53,2025-04-02 03:46:31,94.1,6.09,96.03,11,84.64,7.69,2.0,grid_stress
EV_8377947f,ST015,2025-04-01 18:05:15,2025-04-02 09:50:45,92.48,10.23,99.59,7,82.64,11.81,3.95,grid_stress
EV_686cdf0a,ST006,2025-04-01 18:05:22,2025-04-02 01:51:57,92.21,14.23,94.17,11,73.71,6.7,1.08,grid_stress
EV_2fa79ff1,ST020,2025-04-01 18:05:52,2025-04-02 02:56:41,74.66,14.29,86.18,11,53.67,4.88,3.97,grid_stress
