ev_id,station_id,arrival_time,departure_deadline,battery_capacity_kWh,initial_soc,target_soc,max_charging_power_kW,energy_required_kWh,minimum_charging_time_h,flexibility_buffer_h,scenario
EV_a9fd4b55,ST015,2025-04-01 19:05:35,2025-04-02 06:08:07,80.18,34.8,84.55,50,39.88,0.8,10.24,NORMAL_EVENING
EV_080e71c9,ST001,2025-04-01 19:06:14,2025-04-02 11:21:00,42.03,20.98,91.82,7,29.77,4.25,11.99,NORMAL_EVENING
EV_ee0d7d74,ST010,2025-04-01 19:06:47,2025-04-02 07:42:02,61.07,57.82,82.79,7,15.25,2.18,10.41,NORMAL_EVENING
EV_2cba6b2d,ST002,2025-04-01 19:06:47,2025-04-02 12:07:32,55.49,26.9,90.43,7,35.25,5.04,11.98,NORMAL_EVENING
EV_1aaaa457,ST019,2025-04-01 19:07:05,2025-04-02 07:05:48,96.42,16.61,86.9,22,67.77,3.08,8.9,NORMAL_EVENING
EV_97040871,ST014,2025-04-01 19:07:14,2025-04-02 04:57:56,50.45,14.58,81.62,22,33.83,1.54,8.31,NORMAL_EVENING
EV_62581e0a,ST008,2025-04-01 19:07:16,2025-04-02 06:39:10,50.28,29.58,88.33,22,29.54,1.34,10.19,NORMAL_EVENING
EV_0762e397,ST004,2025-04-01 19:07:59,2025-04-02 04:41:53,78.44,33.62,86.11,50,41.17,0.82,8.74,NORMAL_EVENING
EV_ef73afb7,ST019,2025-04-01 19:08:08,2025-04-02 09:58:49,76.26,49.23,95.22,7,35.07,5.01,9.83,NORMAL_EVENING
EV_f8c70996,ST010,2025-04-01 19:08:53,2025-04-02 06:43:46,96.94,48.82,84.56,11,34.65,3.15,8.43,NORMAL_EVENING
EV_fd9830dd,ST007,2025-04-01 19:08:59,2025-04-02 06:06:31,57.09,56.78,92.17,11,20.2,1.84,9.12,NORMAL_EVENING
EV_ffce3594,ST018,2025-04-01 19:09:11,2025-04-02 07:23:10,38.01,42.99,82.9,22,15.17,0.69,11.54,NORMAL_EVENING
EV_953e0245,ST010,2025-04-01 19:10:49,2025-04-02 07:14:40,87.48,39.58,81.93,50,37.05,0.74,11.32,NORMAL_EVENING
EV_a82a4ea2,ST020,2025-04-01 19:11:17,2025-04-02 07:19:51,47.36,28.86,97.05,50,32.29,0.65,11.5,NORMAL_EVENING
EV_11877fd1,ST019,2025-04-01 19:11:18,2025-04-02 04:56:00,50.95,27.96,80.82,50,26.93,0.54,9.21,NORMAL_EVENING
EV_72e9c34f,ST019,2025-04-01 19:11:38,2025-04-02 11:25:50,66.55,11.43,90.6,7,52.69,7.53,8.71,NORMAL_EVENING
EV_8b0caf70,ST013,2025-04-01 19:11:53,2025-04-02 08:43:11,40.74,33.1,81.94,7,19.9,2.84,10.68,NORMAL_EVENING
EV_e6d94f3c,ST019,2025-04-01 19:11:56,2025-04-02 07:55:35,79.8,20.29,88.92,50,54.76,1.1,11.63,NORMAL_EVENING
EV_43e764f2,ST006,2025-04-01 19:13:38,2025-04-02 05:08:40,47.44,24.67,90.86,22,31.4,1.43,8.49,NORMAL_EVENING
EV_cef0569d,ST019,2025-04-01 19:15:46,2025-04-02 10:57:16,99.96,37.98,87.28,11,49.28,4.48,11.21,NORMAL_EVENING
EV_d514a211,ST018,2025-04-01 19:16:57,2025-04-02 08:48:12,77.88,50.27,86.32,11,28.07,2.55,10.97,NORMAL_EVENING
EV_4fdfbb65,ST011,2025-04-01 19:18:19,2025-04-02 05:42:46,79.13,54.37,97.85,22,34.41,1.56,8.84,NORMAL_EVENING
EV_074d6a4c,ST019,2025-04-01 19:18:26,2025-04-02 08:13:53,89.56,47.13,94.2,22,42.16,1.92,11.01,NORMAL_EVENING
EV_506cde3e,ST019,2025-04-01 19:18:36,2025-04-02 06:26:00,81.69,47.88,85.05,11,30.37,2.76,8.36,NORMAL_EVENING
EV_c65f28af,ST002,2025-04-01 19:19:40,2025-04-02 10:02:32,99.74,40.88,82.77,11,41.78,3.8,10.92,NORMAL_EVENING
EV_29bb3ab3,ST005,2025-04-01 19:20:02,2025-04-02 08:17:03,82.21,15.36,80.74,11,53.75,4.89,8.06,NORMAL_EVENING
EV_909239cb,ST005,2025-04-01 19:20:05,2025-04-02 05:44:31,58.69,54.35,86.71,22,18.99,0.86,9.54,NORMAL_EVENING
EV_97cc3f9f,ST009,2025-04-01 19:20:19,2025-04-02 09:30:51,44.49,13.07,95.3,7,36.59,5.23,8.95,NORMAL_EVENING
EV_64ebfb38,ST007,2025-04-01 19:20:21,2025-04-02 10:04:26,60.18,19.99,84.01,7,38.53,5.5,9.23,NORMAL_EVENING
EV_5c2c04d0,ST009,2025-04-01 19:20:35,2025-04-02 12:08:15,91.68,42.57,88.52,7,42.13,6.02,10.78,NORMAL_EVENING
EV_243bda65,ST015,2025-04-01 19:21:03,2025-04-02 10:57:41,49.61,10.95,99.95,11,44.15,4.01,11.6,NORMAL_EVENING
EV_d7ebe918,ST005,2025-04-01 19:21:31,2025-04-02 08:06:28,61.59,32.32,95.15,22,38.69,1.76,10.99,NORMAL_EVENING
EV_1803a6be,ST014,2025-04-01 19:22:00,2025-04-02 14:21:06,74.32,18.05,91.1,7,54.29,7.76,11.23,NORMAL_EVENING
EV_20f61d48,ST018,2025-04-01 19:22:09,2025-04-02 08:21:11,93.77,39.51,86.44,22,44.01,2.0,10.98,NORMAL_EVENING
EV_dc4f7a2a,ST017,2025-04-01 19:23:13,2025-04-02 10:39:29,49.56,24.29,91.05,7,33.08,4.73,10.55,NORMAL_EVENING
EV_7aa2906a,ST011,2025-04-01 19:23:21,2025-04-02 07:12:10,42.79,10.25,88.75,11,33.59,3.05,8.76,NORMAL_EVENING
EV_88e4d5d2,ST019,2025-04-01 19:23:46,2025-04-02 06:01:09,30.06,44.85,86.34,11,12.47,1.13,9.49,NORMAL_EVENING
EV_136c5195,ST010,2025-04-01 19:24:05,2025-04-02 12:35:33,68.87,25.05,98.59,7,50.65,7.24,9.96,NORMAL_EVENING
EV_f6a61814,ST018,2025-04-01 19:24:30,2025-04-02 09:10:54,65.89,11.31,83.43,22,47.52,2.16,11.61,NORMAL_EVENING
EV_70a0eb06,ST019,2025-04-01 19:24:55,2025-04-02 07:19:42,50.23,40.92,86.81,11,23.05,2.1,9.82,NORMAL_EVENING
EV_361c277d,ST012,2025-04-01 19:24:58,2025-04-02 09:36:23,96.94,41.52,96.67,22,53.47,2.43,11.76,NORMAL_EVENING
EV_6366dbe9,ST018,2025-04-01 19:25:01,2025-04-02 12:19:05,57.31,20.12,91.42,7,40.86,5.84,11.06,NORMAL_EVENING
EV_dd517879,ST020,2025-04-01 19:25:27,2025-04-02 14:59:29,74.95,17.03,92.24,7,56.38,8.05,11.51,NORMAL_EVENING
EV_b83c6731,ST015,2025-04-01 19:25:29,2025-04-02 07:04:36,50.47,20.01,84.24,11,32.42,2.95,8.7,NORMAL_EVENING
EV_100e90cd,ST007,2025-04-01 19:25:54,2025-04-02 08:30:34,37.37,56.25,81.59,7,9.47,1.35,11.72,NORMAL_EVENING
EV_3215aa13,ST007,2025-04-01 19:26:06,2025-04-02 13:31:22,89.93,19.82,95.63,7,68.18,9.74,8.35,NORMAL_EVENING
EV_47928abb,ST012,2025-04-01 19:26:55,2025-04-02 08:03:16,48.13,22.16,84.8,7,30.15,4.31,8.3,NORMAL_EVENING
EV_130b36c8,ST001,2025-04-01 19:27:10,2025-04-02 09:14:43,96.09,48.6,85.38,7,35.35,5.05,8.74,NORMAL_EVENING
EV_9fda9cbe,ST013,2025-04-01 19:28:20,2025-04-02 13:05:49,71.03,31.3,87.67,7,40.04,5.72,11.9,NORMAL_EVENING
EV_c852df7f,ST019,2025-04-01 19:28:39,2025-04-02 09:09:12,76.91,58.97,82.45,7,18.05,2.58,11.1,NORMAL_EVENING
EV_82da5c82,ST019,2025-04-01 19:29:13,2025-04-02 06:40:11,87.69,29.06,93.95,22,56.89,2.59,8.6,NORMAL_EVENING
EV_3d8d9790,ST009,2025-04-01 19:29:33,2025-04-02 07:08:41,53.27,48.0,86.1,7,20.3,2.9,8.75,NORMAL_EVENING
EV_444e9189,ST019,2025-04-01 19:29:37,2025-04-02 11:23:54,58.68,19.47,84.21,7,37.99,5.43,10.48,NORMAL_EVENING
EV_111f4549,ST008,2025-04-01 19:30:46,2025-04-02 08:22:26,74.07,47.23,84.71,11,27.76,2.52,10.34,NORMAL_EVENING
EV_7be58e7e,ST004,2025-04-01 19:31:11,2025-04-02 07:53:24,55.98,32.21,95.71,11,35.54,3.23,9.14,NORMAL_EVENING
EV_e3f4c920,ST010,2025-04-01 19:32:03,2025-04-02 15:01:57,64.0,14.99,99.38,7,54.01,7.72,11.78,NORMAL_EVENING
EV_06344efd,ST014,2025-04-01 19:32:26,2025-04-02 13:44:15,66.86,12.04,86.66,7,49.89,7.13,11.07,NORMAL_EVENING
EV_e1c5df8a,ST018,2025-04-01 19:32:55,2025-04-02 11:33:42,74.61,31.7,83.31,7,38.51,5.5,10.51,NORMAL_EVENING
EV_87ea7bfb,ST017,2025-04-01 19:33:14,2025-04-02 09:42:12,79.95,12.73,85.47,22,58.15,2.64,11.51,NORMAL_EVENING
EV_42dab526,ST015,2025-04-01 19:33:25,2025-04-02 09:35:26,77.59,26.29,93.98,11,52.52,4.77,9.26,NORMAL_EVENING
EV_0044e144,ST013,2025-04-01 19:33:48,2025-04-02 09:31:59,76.05,44.96,98.8,11,40.95,3.72,10.25,NORMAL_EVENING
EV_bc10ab35,ST015,2025-04-01 19:34:05,2025-04-02 06:28:56,75.13,21.56,91.59,50,52.61,1.05,9.86,NORMAL_EVENING
EV_6bf2ccd6,ST015,2025-04-01 19:34:14,2025-04-02 10:55:13,65.18,38.44,82.69,7,28.84,4.12,11.23,NORMAL_EVENING
EV_bdc4fac5,ST013,2025-04-01 19:34:27,2025-04-02 06:20:54,63.75,53.15,88.98,11,22.85,2.08,8.7,NORMAL_EVENING
EV_4ebf0552,ST005,2025-04-01 19:34:29,2025-04-02 08:12:54,54.81,52.36,98.71,7,25.4,3.63,9.01,NORMAL_EVENING
EV_d01e64c5,ST015,2025-04-01 19:34:41,2025-04-02 08:47:42,67.49,51.33,93.27,7,28.3,4.04,9.17,NORMAL_EVENING
EV_d1a4eb0b,ST011,2025-04-01 19:34:43,2025-04-02 11:25:25,77.06,13.18,94.03,11,62.31,5.66,10.18,NORMAL_EVENING
EV_fa820122,ST004,2025-04-01 19:34:47,2025-04-02 07:59:26,44.62,37.34,98.85,7,27.44,3.92,8.49,NORMAL_EVENING
EV_92ed51db,ST005,2025-04-01 19:34:52,2025-04-02 13:09:11,73.29,29.56,85.52,7,41.01,5.86,11.71,NORMAL_EVENING
EV_b8e199b4,ST018,2025-04-01 19:36:06,2025-04-02 07:07:49,49.16,35.34,83.97,11,23.91,2.17,9.36,NORMAL_EVENING
EV_7bb8d529,ST015,2025-04-01 19:37:07,2025-04-02 07:07:07,55.13,47.97,82.27,50,18.9,0.38,11.12,NORMAL_EVENING
EV_1ccf6b1f,ST016,2025-04-01 19:37:57,2025-04-02 04:17:31,33.33,58.18,96.98,22,12.93,0.59,8.07,NORMAL_EVENING
EV_968fbcc9,ST005,2025-04-01 19:39:16,2025-04-02 11:48:36,80.86,12.53,83.33,11,57.25,5.2,10.95,NORMAL_EVENING
EV_e6a671ef,ST017,2025-04-01 19:40:16,2025-04-02 10:58:49,39.6,17.47,89.0,7,28.32,4.05,11.26,NORMAL_EVENING
EV_325963fe,ST006,2025-04-01 19:40:17,2025-04-02 12:13:18,65.65,21.7,91.26,7,45.67,6.52,10.03,NORMAL_EVENING
EV_12cbe4e6,ST017,2025-04-01 19:40:26,2025-04-02 12:03:24,66.09,15.8,83.75,7,44.91,6.42,9.97,NORMAL_EVENING
EV_f0cec27b,ST003,2025-04-01 19:40:52,2025-04-02 11:58:24,79.85,57.43,99.63,7,33.7,4.81,11.48,NORMAL_EVENING
EV_ca9bdc2e,ST007,2025-04-01 19:41:34,2025-04-02 05:56:57,49.17,50.69,82.57,7,15.67,2.24,8.02,NORMAL_EVENING
EV_e0bc2a01,ST001,2025-04-01 19:41:50,2025-04-02 11:45:00,99.68,34.83,88.02,11,53.02,4.82,11.23,NORMAL_EVENING
EV_49ed6f8f,ST007,2025-04-01 19:42:26,2025-04-02 05:42:46,49.12,42.71,81.61,11,19.11,1.74,8.27,NORMAL_EVENING
EV_cc3ce5ba,ST017,2025-04-01 19:45:33,2025-04-02 08:27:24,38.51,17.87,80.14,22,23.98,1.09,11.61,NORMAL_EVENING
EV_8c7833ae,ST003,2025-04-01 19:45:36,2025-04-02 09:34:38,57.87,19.23,88.58,7,40.13,5.73,8.08,NORMAL_EVENING
EV_3e519e47,ST008,2025-04-01 19:45:50,2025-04-02 08:14:36,65.3,50.87,84.85,22,22.19,1.01,11.47,NORMAL_EVENING
EV_5de7ac54,ST013,2025-04-01 19:46:13,2025-04-02 08:23:05,60.37,26.19,85.82,22,36.0,1.64,10.98,NORMAL_EVENING
EV_ab2d1082,ST005,2025-04-01 19:46:29,2025-04-02 10:51:53,85.66,43.21,89.63,11,39.76,3.61,11.47,NORMAL_EVENING
EV_9111b254,ST008,2025-04-01 19:47:04,2025-04-02 14:28:18,92.26,21.59,98.59,7,71.05,10.15,8.54,NORMAL_EVENING
EV_2a48716b,ST018,2025-04-01 19:48:05,2025-04-02 10:10:51,31.37,17.45,85.13,7,21.23,3.03,11.35,NORMAL_EVENING
EV_cda84f46,ST011,2025-04-01 19:49:03,2025-04-02 08:48:59,71.46,45.17,80.32,7,25.11,3.59,9.41,NORMAL_EVENING
EV_b4502be2,ST010,2025-04-01 19:49:12,2025-04-02 06:31:38,33.63,39.6,87.26,7,16.03,2.29,8.42,NORMAL_EVENING
EV_c1d1ce0f,ST016,2025-04-01 19:49:43,2025-04-02 09:24:35,79.66,39.1,82.56,11,34.62,3.15,10.43,NORMAL_EVENING
EV_97808fb5,ST012,2025-04-01 19:49:44,2025-04-02 07:30:39,71.03,44.94,92.33,11,33.66,3.06,8.62,NORMAL_EVENING
EV_20a7c080,ST013,2025-04-01 19:49:49,2025-04-02 05:44:40,42.63,54.58,93.51,50,16.59,0.33,9.58,NORMAL_EVENING
EV_d961c4f3,ST018,2025-04-01 19:49:58,2025-04-02 08:34:02,36.26,38.38,88.03,22,18.0,0.82,11.92,NORMAL_EVENING
EV_e20ca9a5,ST020,2025-04-01 19:50:01,2025-04-02 09:34:34,57.32,42.25,93.79,7,29.55,4.22,9.52,NORMAL_EVENING
EV_b4de2cff,ST010,2025-04-01 19:50:20,2025-04-02 09:59:01,57.57,44.43,87.11,7,24.57,3.51,10.63,NORMAL_EVENING
EV_bc29a2f1,ST013,2025-04-01 19:51:25,2025-04-02 09:59:41,81.13,14.0,89.03,11,60.87,5.53,8.6,NORMAL_EVENING
EV_6bdf4bf0,ST007,2025-04-01 19:51:38,2025-04-02 08:39:25,87.26,36.52,99.02,22,54.54,2.48,10.32,NORMAL_EVENING
EV_6f83e37e,ST003,2025-04-01 19:51:41,2025-04-02 08:46:08,65.93,38.83,80.1,7,27.21,3.89,9.02,NORMAL_EVENING
EV_9ea3b034,ST018,2025-04-01 19:51:51,2025-04-02 11:18:48,65.21,12.8,86.87,11,48.3,4.39,11.06,NORMAL_EVENING
EV_19273c89,ST016,2025-04-01 19:52:15,2025-04-02 06:31:29,51.68,39.61,97.75,22,30.05,1.37,9.29,NORMAL_EVENING
EV_5f813503,ST018,2025-04-01 19:53:03,2025-04-02 10:00:03,73.07,44.03,93.04,11,35.82,3.26,10.86,NORMAL_EVENING
EV_68266870,ST003,2025-04-01 19:53:05,2025-04-02 06:59:56,94.32,52.24,84.44,11,30.37,2.76,8.35,NORMAL_EVENING
EV_4fbae280,ST019,2025-04-01 19:53:50,2025-04-02 07:51:03,38.45,13.96,81.27,7,25.88,3.7,8.26,NORMAL_EVENING
EV_a668f325,ST009,2025-04-01 19:53:59,2025-04-02 08:14:35,54.88,53.41,87.88,22,18.92,0.86,11.48,NORMAL_EVENING
EV_149236af,ST007,2025-04-01 19:54:00,2025-04-02 10:05:37,83.32,30.37,82.97,11,43.83,3.98,10.21,NORMAL_EVENING
EV_f8db4922,ST019,2025-04-01 19:54:41,2025-04-02 10:34:58,75.78,17.99,98.33,11,60.88,5.53,9.14,NORMAL_EVENING
EV_50a542f9,ST006,2025-04-01 19:55:30,2025-04-02 12:22:59,51.96,19.12,80.05,7,31.66,4.52,11.94,NORMAL_EVENING
EV_f2feb651,ST001,2025-04-01 19:55:46,2025-04-02 06:20:58,62.89,37.2,95.06,22,36.38,1.65,8.77,NORMAL_EVENING
EV_45fee262,ST015,2025-04-01 19:56:09,2025-04-02 13:04:46,93.11,48.92,94.25,7,42.2,6.03,11.11,NORMAL_EVENING
EV_92479d97,ST018,2025-04-01 19:56:13,2025-04-02 09:00:54,80.2,46.35,82.29,7,28.82,4.12,8.96,NORMAL_EVENING
EV_88d9e959,ST003,2025-04-01 19:56:19,2025-04-02 10:38:15,32.11,20.86,84.58,7,20.46,2.92,11.78,NORMAL_EVENING
EV_fbabed89,ST014,2025-04-01 19:56:33,2025-04-02 09:13:25,77.06,53.37,87.88,7,26.59,3.8,9.48,NORMAL_EVENING
EV_35f908ad,ST006,2025-04-01 19:56:50,2025-04-02 12:30:44,95.85,44.62,85.57,7,39.25,5.61,10.96,NORMAL_EVENING
EV_f226981d,ST015,2025-04-01 19:56:50,2025-04-02 07:41:17,48.73,17.29,84.57,22,32.79,1.49,10.25,NORMAL_EVENING
EV_06b678f6,ST010,2025-04-01 19:58:08,2025-04-02 06:07:36,52.6,39.45,92.97,50,28.15,0.56,9.59,NORMAL_EVENING
EV_414500f4,ST007,2025-04-01 19:58:21,2025-04-02 10:47:46,58.4,14.11,95.9,11,47.76,4.34,10.48,NORMAL_EVENING
EV_9429ebe9,ST005,2025-04-01 19:58:35,2025-04-02 13:42:55,81.02,19.55,84.21,7,52.39,7.48,10.25,NORMAL_EVENING
EV_976dc34f,ST001,2025-04-01 19:58:35,2025-04-02 08:29:15,46.74,44.91,95.91,11,23.83,2.17,10.34,NORMAL_EVENING
EV_280b875d,ST006,2025-04-01 19:58:40,2025-04-02 11:43:16,98.76,37.26,97.81,11,59.8,5.44,10.31,NORMAL_EVENING
EV_cd5bc78c,ST010,2025-04-01 19:58:45,2025-04-02 09:06:29,63.78,21.07,84.67,11,40.57,3.69,9.44,NORMAL_EVENING
EV_4dc17947,ST014,2025-04-01 19:59:48,2025-04-02 10:29:42,72.32,22.59,91.69,11,49.97,4.54,9.96,NORMAL_EVENING
EV_ab5b6ae5,ST018,2025-04-01 20:33:12,2025-04-02 15:47:31,93.45,17.04,99.17,7,76.75,10.96,8.27,NORMAL_EVENING
EV_d2b7571b,ST006,2025-04-01 20:36:34,2025-04-02 07:53:13,49.11,38.47,80.86,7,20.82,2.97,8.3,NORMAL_EVENING
EV_c05f239d,ST007,2025-04-01 21:03:24,2025-04-02 08:59:18,42.49,38.86,91.09,11,22.19,2.02,9.91,NORMAL_EVENING
EV_b97c19de,ST014,2025-04-01 21:14:57,2025-04-02 14:30:50,61.27,24.93,90.19,7,39.98,5.71,11.55,NORMAL_EVENING
EV_e9adbc68,ST017,2025-04-01 21:22:33,2025-04-02 12:36:03,72.46,43.93,96.46,11,38.07,3.46,11.76,NORMAL_EVENING
EV_7f6b64cc,ST008,2025-04-01 21:26:30,2025-04-02 10:12:46,60.73,22.75,97.52,11,45.41,4.13,8.64,NORMAL_EVENING
EV_2c9180ff,ST012,2025-04-01 21:47:10,2025-04-02 11:53:22,78.75,54.92,86.83,7,25.14,3.59,10.51,NORMAL_EVENING
EV_0948fc7e,ST003,2025-04-01 22:15:17,2025-04-02 14:10:23,48.24,10.5,89.6,7,38.16,5.45,10.47,NORMAL_EVENING
EV_e04ed35c,ST003,2025-04-01 22:38:14,2025-04-02 09:44:46,31.0,59.6,88.64,11,9.0,0.82,10.29,NORMAL_EVENING
EV_0164454e,ST015,2025-04-01 22:47:45,2025-04-02 11:20:27,70.12,55.79,86.62,11,21.62,1.97,10.58,NORMAL_EVENING
EV_e87aaf4a,ST020,2025-04-01 22:50:33,2025-04-02 17:58:19,98.52,23.63,91.48,7,66.84,9.55,9.58,NORMAL_EVENING
EV_0ae2bedf,ST017,2025-04-01 22:53:57,2025-04-02 12:06:37,67.03,50.61,86.22,11,23.87,2.17,11.04,NORMAL_EVENING
EV_675ac01a,ST003,2025-04-01 23:03:48,2025-04-02 08:15:57,40.09,26.14,89.29,22,25.32,1.15,8.05,NORMAL_EVENING
EV_1c19b506,ST019,2025-04-01 23:19:29,2025-04-02 12:31:25,38.34,18.11,90.76,22,27.85,1.27,11.93,NORMAL_EVENING
EV_79b2256d,ST009,2025-04-01 23:50:34,2025-04-02 10:59:13,64.46,20.43,90.44,22,45.13,2.05,9.09,NORMAL_EVENING
EV_c671d3e0,ST014,2025-04-01 23:53:10,2025-04-02 11:26:22,44.36,42.27,90.36,7,21.33,3.05,8.51,NORMAL_EVENING
EV_66e230e1,ST005,2025-04-01 23:53:58,2025-04-02 14:23:26,71.25,50.93,89.64,7,27.58,3.94,10.55,NORMAL_EVENING
